bigram_freq,concreteness,word_freq,Initial,key,diversity,letters,item,correct,response_time,subject,age,sex
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,488,20,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,548,21,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,529,22,31,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,402,24,30,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,569,25,30,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,926,27,18,0
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,488,29,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,488,30,18,1
0,4.1,145.55,taxes,taxeslead,0,4,lead,1,594,31,30,1
367,3.48,486.51,that,thatplace,5217,5,place,1,821,1,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,847,2,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,703,3,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,926,4,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,538,5,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,480,6,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,415,8,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,720,9,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,468,10,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,378,11,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,483,12,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,504,13,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,366,14,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,349,15,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,315,16,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,474,17,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,498,18,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,400,19,18,0
367,3.48,486.51,that,thatplace,5217,5,place,1,565,20,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,523,21,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,594,22,31,1
367,3.48,486.51,that,thatplace,5217,5,place,1,529,24,30,1
367,3.48,486.51,that,thatplace,5217,5,place,1,442,25,30,1
367,3.48,486.51,that,thatplace,5217,5,place,1,821,27,18,0
367,3.48,486.51,that,thatplace,5217,5,place,1,847,27,18,0
367,3.48,486.51,that,thatplace,5217,5,place,1,703,28,18,0
367,3.48,486.51,that,thatplace,5217,5,place,1,565,29,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,565,30,18,1
367,3.48,486.51,that,thatplace,5217,5,place,1,515,31,30,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,1094,1,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,712,2,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,1202,3,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,545,4,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,672,5,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,532,6,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,381,8,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,1049,9,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,308,10,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,485,11,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,845,12,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,382,13,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,369,15,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,364,16,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,351,17,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,704,18,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,605,19,18,0
226,3.97,56.75,they,theybeat,1616,4,beat,1,489,20,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,541,21,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,741,22,31,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,437,24,30,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,373,25,30,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,712,27,18,0
226,3.97,56.75,they,theybeat,1616,4,beat,1,545,28,18,0
226,3.97,56.75,they,theybeat,1616,4,beat,1,381,29,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,382,30,18,1
226,3.97,56.75,they,theybeat,1616,4,beat,1,492,31,30,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,809,1,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,635,3,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,649,5,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,412,8,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,986,9,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,420,10,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,433,11,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,811,12,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,893,13,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,597,14,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,636,15,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,466,16,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,478,17,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,462,18,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,590,20,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,568,21,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,795,22,31,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,461,25,30,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,412,29,18,1
84,2.04,50.83,this,thisancient,2909,7,ancient,1,893,30,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,754,2,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,323,3,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,474,4,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,430,6,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,377,7,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,368,8,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,624,10,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,423,11,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,641,12,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,487,15,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,321,16,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,901,18,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,566,19,18,0
80,2.04,100.68,total,totallack,261,4,lack,1,561,20,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,573,22,31,1
80,2.04,100.68,total,totallack,261,4,lack,1,497,23,34,1
80,2.04,100.68,total,totallack,261,4,lack,1,335,24,30,1
80,2.04,100.68,total,totallack,261,4,lack,1,323,28,18,0
80,2.04,100.68,total,totallack,261,4,lack,1,561,29,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,561,30,18,1
80,2.04,100.68,total,totallack,261,4,lack,1,706,31,30,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,740,2,18,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,589,4,18,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,452,7,18,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,408,8,18,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,505,10,18,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,546,11,18,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,525,12,18,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,536,15,18,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,388,16,18,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,373,18,18,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,405,19,18,0
0,3.77,151.06,trellis,trellisfront,0,5,front,1,579,22,31,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,588,23,34,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,594,24,30,1
0,3.77,151.06,trellis,trellisfront,0,5,front,1,643,31,30,1
146,3.38,107,very,verydeep,987,4,deep,1,936,2,18,1
146,3.38,107,very,verydeep,987,4,deep,1,713,4,18,1
146,3.38,107,very,verydeep,987,4,deep,1,440,6,18,1
146,3.38,107,very,verydeep,987,4,deep,1,369,7,18,1
146,3.38,107,very,verydeep,987,4,deep,1,487,8,18,1
146,3.38,107,very,verydeep,987,4,deep,1,635,10,18,1
146,3.38,107,very,verydeep,987,4,deep,1,332,11,18,1
146,3.38,107,very,verydeep,987,4,deep,1,710,12,18,1
146,3.38,107,very,verydeep,987,4,deep,1,320,15,18,1
146,3.38,107,very,verydeep,987,4,deep,1,631,16,18,1
146,3.38,107,very,verydeep,987,4,deep,1,406,18,18,1
146,3.38,107,very,verydeep,987,4,deep,1,494,19,18,0
146,3.38,107,very,verydeep,987,4,deep,1,465,20,18,1
146,3.38,107,very,verydeep,987,4,deep,1,639,22,31,1
146,3.38,107,very,verydeep,987,4,deep,1,406,23,34,1
146,3.38,107,very,verydeep,987,4,deep,1,624,24,30,1
146,3.38,107,very,verydeep,987,4,deep,1,465,29,18,1
146,3.38,107,very,verydeep,987,4,deep,1,465,30,18,1
146,3.38,107,very,verydeep,987,4,deep,1,551,31,30,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,602,1,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,562,2,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,507,3,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,699,4,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,686,6,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,579,8,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,497,9,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,425,10,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,779,11,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,917,12,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,575,13,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,852,14,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,639,15,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,865,16,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,549,17,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,538,18,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,838,20,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,483,21,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,450,25,30,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,602,27,18,0
11,4.7,4.87,volt,voltmeter,1,5,meter,1,507,28,18,0
11,4.7,4.87,volt,voltmeter,1,5,meter,1,838,30,18,1
11,4.7,4.87,volt,voltmeter,1,5,meter,1,707,31,30,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,711,2,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,419,4,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,562,6,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,655,7,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,350,8,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,513,10,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,577,12,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,442,15,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,436,16,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,459,18,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,672,19,18,0
0,2.79,143.06,warren,warrenkept,0,4,kept,1,549,20,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,563,22,31,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,637,23,34,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,294,24,30,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,549,29,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,549,30,18,1
0,2.79,143.06,warren,warrenkept,0,4,kept,1,605,31,30,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,768,1,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,871,2,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,411,3,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,904,4,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,491,5,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,452,6,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,475,8,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,612,9,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,569,10,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,457,11,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,747,12,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,613,13,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,603,14,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,299,15,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,568,16,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,547,17,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,382,18,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,634,19,18,0
600,1.66,315.88,were,werealmost,2752,6,almost,1,536,20,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,569,21,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,497,22,31,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,429,24,30,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,856,25,30,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,871,27,18,0
600,1.66,315.88,were,werealmost,2752,6,almost,1,904,28,18,0
600,1.66,315.88,were,werealmost,2752,6,almost,1,475,29,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,613,30,18,1
600,1.66,315.88,were,werealmost,2752,6,almost,1,532,31,30,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,615,3,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,626,4,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,436,6,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,439,7,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,431,8,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,699,10,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,418,11,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,570,12,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,435,15,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,462,16,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,372,18,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,641,20,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,576,22,31,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,753,23,34,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,615,28,18,0
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,641,29,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,641,30,18,1
12,1.81,452.17,whacking,whackinggreat,1,5,great,1,575,31,30,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,743,2,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,460,6,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,437,7,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,434,8,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,632,10,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,480,11,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,518,12,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,690,15,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,540,16,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,1071,19,18,0
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,599,20,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,535,22,31,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,492,23,34,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,560,24,30,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,599,29,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,599,30,18,1
0,4.03,159.97,wicket,wicketmarch,0,5,march,1,1064,31,30,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,698,1,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,759,2,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,658,3,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,697,4,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,757,5,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,449,6,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,441,8,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,893,9,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,330,10,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,504,11,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,517,12,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,612,13,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,410,14,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,383,15,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,486,16,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,451,17,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,493,18,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,650,19,18,0
117,1.73,110.02,will,willappeal,1128,6,appeal,1,508,20,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,467,22,31,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,811,24,30,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,425,25,30,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,759,27,18,0
117,1.73,110.02,will,willappeal,1128,6,appeal,1,697,28,18,0
117,1.73,110.02,will,willappeal,1128,6,appeal,1,441,29,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,612,30,18,1
117,1.73,110.02,will,willappeal,1128,6,appeal,1,695,31,30,1
151,2.24,52.18,will,willgain,1128,4,gain,1,511,2,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,571,3,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,611,4,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,478,6,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,512,7,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,364,8,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,532,10,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,420,11,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,691,12,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,475,15,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,481,16,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,495,18,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,628,19,18,0
151,2.24,52.18,will,willgain,1128,4,gain,1,521,20,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,487,22,31,1
151,2.24,52.18,will,willgain,1128,4,gain,1,930,23,34,1
151,2.24,52.18,will,willgain,1128,4,gain,1,610,24,30,1
151,2.24,52.18,will,willgain,1128,4,gain,1,571,28,18,0
151,2.24,52.18,will,willgain,1128,4,gain,1,521,29,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,521,30,18,1
151,2.24,52.18,will,willgain,1128,4,gain,1,615,31,30,1
35,3.3,493.85,with,withnumber,4777,6,number,1,411,1,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,787,2,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,555,4,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,481,5,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,421,6,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,315,8,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,452,9,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,500,10,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,333,11,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,759,12,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,672,13,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,385,14,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,412,15,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,451,16,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,713,17,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,441,18,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,478,19,18,0
35,3.3,493.85,with,withnumber,4777,6,number,1,472,20,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,844,21,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,540,22,31,1
35,3.3,493.85,with,withnumber,4777,6,number,1,519,24,30,1
35,3.3,493.85,with,withnumber,4777,6,number,1,725,25,30,1
35,3.3,493.85,with,withnumber,4777,6,number,1,411,27,18,0
35,3.3,493.85,with,withnumber,4777,6,number,1,472,29,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,472,30,18,1
35,3.3,493.85,with,withnumber,4777,6,number,1,548,31,30,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,481,2,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,351,4,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,509,6,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,334,7,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,627,10,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,450,11,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,728,12,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,478,15,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,588,16,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,453,18,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,1349,19,18,0
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,475,20,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,566,22,31,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,526,23,34,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,460,24,30,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,475,29,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,475,30,18,1
19,4.26,101.42,worldly,worldlygoods,1,5,goods,1,544,31,30,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,657,1,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,721,2,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,655,4,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,564,5,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,543,6,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,348,8,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,825,9,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,421,10,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,630,11,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,562,12,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,586,13,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,450,14,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,430,15,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,388,16,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,364,17,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,375,18,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,855,19,18,0
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,558,20,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,493,21,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,586,22,31,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,355,25,30,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,721,27,18,0
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,655,28,18,0
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,348,29,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,586,30,18,1
1071,3.13,109.14,would,wouldappear,1036,6,appear,1,673,31,30,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,628,1,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,708,2,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,623,4,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,476,5,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,480,6,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,410,8,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,474,9,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,321,10,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,402,11,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,461,12,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,349,13,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,415,14,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,397,15,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,410,16,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,462,17,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,372,18,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,498,19,18,0
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,755,21,18,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,542,22,31,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,424,24,30,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,458,25,30,1
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,628,27,18,0
0,4.07,146.37,xylophone,xylophonegreen,0,5,green,1,560,31,30,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,1186,1,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,424,2,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,364,3,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,612,4,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,508,5,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,463,6,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,304,8,18,1
