subject,sex,age,bigram_freq,Conc_initial,concreteness,Freq_initial,word_freq,Group,Initial,diversity,Letters_initial,letters,POS_initial,POS_trailing,Phonemes_initial,Phonemes_trailing,Syll_initial,Syll_trailing,item,W_NW,accuracy,correct,correct_response,response_time,word_freq,freq_init,trans_prob
23,1,42,84,4.88,4.44,1.65,55.18,Low Diversity,sickle,1,6,4,Noun,Noun,5,3,2,1,cell,w,87.08609272,1,[word_response],732,5518,165,0.509090909
26,0,51,84,4.88,4.44,1.65,55.18,Low Diversity,sickle,1,6,4,Noun,Noun,5,3,2,1,cell,w,81.04956268,1,[word_response],760,5518,165,0.509090909
12,0,24,84,4.88,4.44,1.65,55.18,Low Diversity,sickle,1,6,4,Noun,Noun,5,3,2,1,cell,w,93.08176101,1,[word_response],1016,5518,165,0.509090909
22,1,29,84,4.88,4.44,1.65,55.18,Low Diversity,sickle,1,6,4,Noun,Noun,5,3,2,1,cell,w,96.3898917,1,[word_response],1179,5518,165,0.509090909
19,1,46,84,4.88,4.44,1.65,55.18,Low Diversity,sickle,1,6,4,Noun,Noun,5,3,2,1,cell,w,90.15384615,1,[word_response],1248,5518,165,0.509090909
16,1,22,84,4.88,4.44,1.65,55.18,Low Diversity,sickle,1,6,4,Noun,Noun,5,3,2,1,cell,w,89.36170213,1,[word_response],1261,5518,165,0.509090909
7,0,38,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,88.57142857,1,[word_response],391,7792,143,0.496503497
10,1,21,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,95.6284153,1,[word_response],407,7792,143,0.496503497
18,1,25,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,92.73356401,1,[word_response],414,7792,143,0.496503497
11,1,20,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,93.67816092,1,[word_response],434,7792,143,0.496503497
1,1,30,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,81.81818182,1,[word_response],435,7792,143,0.496503497
14,0,22,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,89.1966759,1,[word_response],443,7792,143,0.496503497
5,1,29,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,95.89552239,1,[word_response],466,7792,143,0.496503497
17,1,33,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,97.73755656,1,[word_response],477,7792,143,0.496503497
8,1,30,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,91.97080292,1,[word_response],488,7792,143,0.496503497
25,1,47,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,81.3229572,1,[word_response],491,7792,143,0.496503497
3,1,60,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,87.32394366,1,[word_response],516,7792,143,0.496503497
9,1,46,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,87.32394366,1,[word_response],516,7792,143,0.496503497
20,1,23,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,95.38461538,1,[word_response],520,7792,143,0.496503497
22,1,29,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,95.90643275,1,[word_response],528,7792,143,0.496503497
13,1,29,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,97.37991266,1,[word_response],531,7792,143,0.496503497
23,1,42,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,87.45980707,1,[word_response],542,7792,143,0.496503497
28,1,30,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,88,1,[word_response],547,7792,143,0.496503497
27,1,46,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,85.33333333,1,[word_response],601,7792,143,0.496503497
26,0,51,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,81.84713376,1,[word_response],625,7792,143,0.496503497
6,1,30,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,79.12772586,1,[word_response],637,7792,143,0.496503497
12,0,24,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,90.90909091,1,[word_response],638,7792,143,0.496503497
19,1,46,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,90.46052632,1,[word_response],710,7792,143,0.496503497
2,1,50,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,90.52924791,1,[word_response],712,7792,143,0.496503497
16,1,22,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,89.51048951,1,[word_response],715,7792,143,0.496503497
21,1,18,71,3.93,4.81,1.43,77.92,Low Diversity,carat,1,5,4,Noun,Noun,5,4,2,1,gold,w,88.25910931,1,[word_response],1115,7792,143,0.496503497
14,0,22,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,89.48863636,1,[word_response],376,23698,99,0.494949495
13,1,29,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,96.95431472,1,[word_response],405,23698,99,0.494949495
8,1,30,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,92.12121212,1,[word_response],449,23698,99,0.494949495
12,0,24,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,90.81632653,1,[word_response],472,23698,99,0.494949495
27,1,46,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,86.39053254,1,[word_response],490,23698,99,0.494949495
7,0,38,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,88.85245902,1,[word_response],509,23698,99,0.494949495
1,1,30,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,81.02564103,1,[word_response],515,23698,99,0.494949495
29,0,29,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,96.3562753,1,[word_response],534,23698,99,0.494949495
18,1,25,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,92.6910299,1,[word_response],536,23698,99,0.494949495
23,1,42,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,86.64383562,1,[word_response],565,23698,99,0.494949495
22,1,29,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,95.66666667,1,[word_response],584,23698,99,0.494949495
10,1,21,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,95.221843,1,[word_response],585,23698,99,0.494949495
5,1,29,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,95.3271028,1,[word_response],591,23698,99,0.494949495
6,1,30,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,81.11111111,1,[word_response],606,23698,99,0.494949495
20,1,23,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,94.91525424,1,[word_response],644,23698,99,0.494949495
11,1,20,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,93.98907104,1,[word_response],652,23698,99,0.494949495
28,1,30,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,88.0794702,1,[word_response],654,23698,99,0.494949495
24,1,48,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,76.78571429,1,[word_response],703,23698,99,0.494949495
25,1,47,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,79.81651376,1,[word_response],730,23698,99,0.494949495
3,1,60,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,85.41666667,1,[word_response],779,23698,99,0.494949495
9,1,46,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,85.41666667,1,[word_response],779,23698,99,0.494949495
26,0,51,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,81.4084507,1,[word_response],829,23698,99,0.494949495
2,1,50,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,89.39929329,1,[word_response],962,23698,99,0.494949495
19,1,46,49,2.33,3.48,0.99,236.98,Low Diversity,lagging,1,7,6,Verb,Preposition,5,6,2,2,behind,w,90.58823529,1,[word_response],1116,23698,99,0.494949495
10,1,21,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,95.78313253,1,[word_response],423,4096,68,0.470588235
7,0,38,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,89.44281525,1,[word_response],431,4096,68,0.470588235
18,1,25,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,92.56198347,1,[word_response],452,4096,68,0.470588235
12,0,24,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,93.25153374,1,[word_response],487,4096,68,0.470588235
13,1,29,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,97.10144928,1,[word_response],491,4096,68,0.470588235
20,1,23,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,95.28301887,1,[word_response],495,4096,68,0.470588235
17,1,33,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,97.99196787,1,[word_response],516,4096,68,0.470588235
23,1,42,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,86.61971831,1,[word_response],527,4096,68,0.470588235
3,1,60,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,87.15083799,1,[word_response],547,4096,68,0.470588235
9,1,46,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,87.15083799,1,[word_response],547,4096,68,0.470588235
27,1,46,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,86.07594937,1,[word_response],553,4096,68,0.470588235
8,1,30,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,91.97530864,1,[word_response],573,4096,68,0.470588235
6,1,30,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,79.38461538,1,[word_response],575,4096,68,0.470588235
5,1,29,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,95.41284404,1,[word_response],578,4096,68,0.470588235
11,1,20,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,93.53846154,1,[word_response],581,4096,68,0.470588235
21,1,18,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,87.5,1,[word_response],597,4096,68,0.470588235
14,0,22,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,89.8255814,1,[word_response],616,4096,68,0.470588235
28,1,30,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,88.23529412,1,[word_response],641,4096,68,0.470588235
26,0,51,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,81.13879004,1,[word_response],795,4096,68,0.470588235
2,1,50,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,90.28571429,1,[word_response],805,4096,68,0.470588235
19,1,46,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,90.70422535,1,[word_response],937,4096,68,0.470588235
16,1,22,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,88.46153846,1,[word_response],1191,4096,68,0.470588235
22,1,29,32,3.85,4.77,0.68,40.96,Low Diversity,sinker,1,6,5,Noun,Noun,5,4,2,1,plate,w,96.01139601,1,[word_response],1336,4096,68,0.470588235
14,0,22,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,90.11857708,1,[word_response],367,29706,56,0.375
10,1,21,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,95.04504505,1,[word_response],439,29706,56,0.375
27,1,46,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,84.57446809,1,[word_response],446,29706,56,0.375
13,1,29,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,96,1,[word_response],449,29706,56,0.375
7,0,38,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,87.43455497,1,[word_response],467,29706,56,0.375
29,0,29,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,96,1,[word_response],476,29706,56,0.375
8,1,30,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,87.80487805,1,[word_response],479,29706,56,0.375
23,1,42,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,85.32110092,1,[word_response],480,29706,56,0.375
20,1,23,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,95.52238806,1,[word_response],481,29706,56,0.375
12,0,24,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,90.90909091,1,[word_response],488,29706,56,0.375
17,1,33,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,97.01492537,1,[word_response],527,29706,56,0.375
5,1,29,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,95.53072626,1,[word_response],558,29706,56,0.375
11,1,20,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,93.6802974,1,[word_response],589,29706,56,0.375
25,1,47,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,76.97368421,1,[word_response],607,29706,56,0.375
18,1,25,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,92.05607477,1,[word_response],627,29706,56,0.375
28,1,30,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,84.21052632,1,[word_response],637,29706,56,0.375
19,1,46,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,87.56476684,1,[word_response],642,29706,56,0.375
22,1,29,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,96.66666667,1,[word_response],655,29706,56,0.375
3,1,60,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,85.11450382,1,[word_response],667,29706,56,0.375
9,1,46,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,85.11450382,1,[word_response],667,29706,56,0.375
1,1,30,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,73.26732673,1,[word_response],685,29706,56,0.375
2,1,50,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,88.88888889,1,[word_response],692,29706,56,0.375
26,0,51,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,79.25531915,1,[word_response],801,29706,56,0.375
6,1,30,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,73.79032258,1,[word_response],829,29706,56,0.375
16,1,22,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,80,1,[word_response],928,29706,56,0.375
24,1,48,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,67.5,1,[word_response],1084,29706,56,0.375
21,1,18,21,3.46,4.85,0.56,297.06,Low Diversity,beady,2,5,4,Adjective,Noun,4,2,2,1,eyes,w,86.48648649,1,[word_response],1248,29706,56,0.375
7,0,38,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,89.38053097,1,[word_response],315,4337,92,0.358695652
13,1,29,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,97.81818182,1,[word_response],361,4337,92,0.358695652
1,1,30,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,81.89300412,1,[word_response],393,4337,92,0.358695652
10,1,21,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,95.74468085,1,[word_response],400,4337,92,0.358695652
14,0,22,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,90.24390244,1,[word_response],402,4337,92,0.358695652
8,1,30,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,91.91176471,1,[word_response],440,4337,92,0.358695652
5,1,29,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,95.96774194,1,[word_response],444,4337,92,0.358695652
17,1,33,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,97.71863118,1,[word_response],460,4337,92,0.358695652
11,1,20,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,93.5483871,1,[word_response],465,4337,92,0.358695652
3,1,60,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,86.2745098,1,[word_response],500,4337,92,0.358695652
9,1,46,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,86.2745098,1,[word_response],500,4337,92,0.358695652
28,1,30,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,89.77272727,1,[word_response],533,4337,92,0.358695652
27,1,46,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,85.47854785,1,[word_response],563,4337,92,0.358695652
6,1,30,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,80.79096045,1,[word_response],588,4337,92,0.358695652
22,1,29,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,95.7957958,1,[word_response],592,4337,92,0.358695652
23,1,42,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,87.29641694,1,[word_response],597,4337,92,0.358695652
20,1,23,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,95.23809524,1,[word_response],620,4337,92,0.358695652
18,1,25,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,92.5,1,[word_response],632,4337,92,0.358695652
12,0,24,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,91.26213592,1,[word_response],685,4337,92,0.358695652
26,0,51,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,80.96676737,1,[word_response],706,4337,92,0.358695652
2,1,50,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,90.18987342,1,[word_response],884,4337,92,0.358695652
21,1,18,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,87.96680498,1,[word_response],934,4337,92,0.358695652
29,0,29,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,96.34703196,1,[word_response],1252,4337,92,0.358695652
16,1,22,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,87.39495798,1,[word_response],1349,4337,92,0.358695652
19,1,46,33,3.12,4.89,0.92,43.37,Low Diversity,runny,1,5,4,Adjective,Noun,4,3,2,1,nose,w,90.25270758,1,[word_response],1404,4337,92,0.358695652
7,0,38,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,88.28451883,1,[word_response],367,1353,32,0.3125
20,1,23,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,100,1,[word_response],415,1353,32,0.3125
1,1,30,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,80.43478261,1,[word_response],426,1353,32,0.3125
27,1,46,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,85.50185874,1,[word_response],463,1353,32,0.3125
5,1,29,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,95.32163743,1,[word_response],475,1353,32,0.3125
22,1,29,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,96.71532847,1,[word_response],489,1353,32,0.3125
3,1,60,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,85.23809524,1,[word_response],509,1353,32,0.3125
9,1,46,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,85.23809524,1,[word_response],509,1353,32,0.3125
13,1,29,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,94.64285714,1,[word_response],510,1353,32,0.3125
23,1,42,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,85.71428571,1,[word_response],514,1353,32,0.3125
10,1,21,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,94.66019417,1,[word_response],514,1353,32,0.3125
17,1,33,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,97.83783784,1,[word_response],533,1353,32,0.3125
21,1,18,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,86.36363636,1,[word_response],536,1353,32,0.3125
18,1,25,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,92.34693878,1,[word_response],582,1353,32,0.3125
8,1,30,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,80,1,[word_response],597,1353,32,0.3125
6,1,30,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,70.90909091,1,[word_response],615,1353,32,0.3125
11,1,20,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,92.53731343,1,[word_response],627,1353,32,0.3125
14,0,22,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,89.79591837,1,[word_response],665,1353,32,0.3125
2,1,50,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,88.34951456,1,[word_response],705,1353,32,0.3125
25,1,47,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,77.77777778,1,[word_response],709,1353,32,0.3125
28,1,30,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,85.71428571,1,[word_response],718,1353,32,0.3125
12,0,24,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,88.88888889,1,[word_response],815,1353,32,0.3125
26,0,51,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,80.99173554,1,[word_response],844,1353,32,0.3125
16,1,22,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,85.48387097,1,[word_response],968,1353,32,0.3125
29,0,29,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,95.55555556,1,[word_response],1032,1353,32,0.3125
19,1,46,10,4.48,4.72,0.32,13.53,Low Diversity,lentil,1,6,4,Noun,Noun,6,3,2,1,soup,w,89.96282528,1,[word_response],1034,1353,32,0.3125
5,1,29,12,3.48,1.81,0.43,452.17,Low Diversity,whacking,1,8,5,Verb,Adjective,5,4,2,1,great,w,95.58823529,1,[word_response],435,45217,43,0.279069767
14,0,22,12,3.48,1.81,0.43,452.17,Low Diversity,whacking,1,8,5,Verb,Adjective,5,4,2,1,great,w,90.03436426,1,[word_response],440,45217,43,0.279069767
