age,bigram_freq,concreteness,word_freq,Initial,diversity,letters,subject,sex,item,correct,response_time,trans_prob
21,190,3.67,14309,just,895,6,10,1,inside,1,533,0.001466615
21,363,2.07,5898,clearly,215,7,10,1,defined,1,682,0.023649749
21,10,3.27,12939,cadence,1,6,10,1,design,1,558,0.192307692
21,,,0,lagging,,,10,1,yrads,1,455,0
21,10,1.8,23361,marbled,1,6,10,1,effect,1,526,0.091743119
21,0,2.67,182,jumentous,#N/A,4,10,1,toil,1,598,0
21,11,3.78,16465,croquet,1,4,10,1,club,1,476,0.076923077
21,37,3,9518,research,284,8,10,1,campaign,1,450,0.001370777
21,0,3.39,758,uniped,#N/A,4,10,1,dash,1,490,0
21,71,4.81,7792,carat,1,4,10,1,gold,1,407,0.496503497
20,,,0,faith,,,11,1,acorss,1,852,0
20,,,0,briskly,,,11,1,albe,1,758,0
20,,,0,hoax,,,11,1,laeyr,1,558,0
20,,,0,cycle,,,11,1,fnud,1,490,0
20,,,0,really,,,11,1,rian,1,553,0
20,,,0,shot,,,11,1,daed,1,593,0
20,,,0,markup,,,11,1,wrie,1,789,0
20,,,0,rustic,,,11,1,thnig,1,548,0
20,,,0,other,,,11,1,hnad,1,653,0
20,,,0,interest,,,11,1,aicd,1,587,0
20,,,0,daily,,,11,1,psot,1,605,0
20,,,0,second,,,11,1,hlaf,1,526,0
20,,,0,last,,,11,1,nihgt,1,627,0
20,,,0,many,,,11,1,dnoe,1,603,0
20,,,0,cash,,,11,1,folw,1,540,0
20,,,0,date,,,11,1,awrad,1,559,0
20,,,0,puck,,,11,1,tiems,1,649,0
20,,,0,wide,,,11,1,ragne,1,545,0
20,,,0,building,,,11,1,abvoe,1,797,0
20,,,0,oaken,,,11,1,fiar,1,654,0
20,,,0,enforced,,,11,1,fvie,1,552,0
20,,,0,abase,,,11,1,clal,1,636,0
20,,,0,stippled ,,,11,1,fcae,1,498,0
20,,,0,slug,,,11,1,acecss,1,791,0
20,,,0,case,,,11,1,unoin,1,555,0
20,,,0,before,,,11,1,grwoth,1,556,0
20,,,0,gunboat,,,11,1,absnece,1,543,0
20,,,0,award,,,11,1,tilte,1,786,0
20,,,0,bloody,,,11,1,hlel,1,614,0
20,,,0,inner,,,11,1,ctiy,1,862,0
20,,,0,time,,,11,1,amry,1,618,0
20,,,0,armed,,,11,1,focres,1,714,0
20,,,0,make,,,11,1,srue,1,682,0
20,,,0,winds,,,11,1,acitve,1,1352,0
20,,,0,craggy,,,11,1,watse,1,854,0
20,,,0,local,,,11,1,chidlren,1,729,0
20,,,0,always,,,11,1,steret,1,907,0
20,,,0,geese,,,11,1,stlye,1,791,0
20,,,0,slush,,,11,1,pratcice,0,1185,0
20,,,0,trillion,,,11,1,accuont,1,1193,0
20,,,0,index,,,11,1,clsoed,1,599,0
20,,,0,vexes,,,11,1,lanugage,0,697,0
20,,,0,rethinks,,,11,1,acecpt,1,869,0
20,,,0,systems,,,11,1,acutal,1,1648,0
20,,,0,credit,,,11,1,crad,1,920,0
20,,,0,drubs,,,11,1,nugde,0,654,0
20,,,0,quickly,,,11,1,allwo,1,534,0
20,,,0,recede,,,11,1,scoks,1,650,0
20,,,0,bile,,,11,1,ptah,1,556,0
20,,,0,large,,,11,1,wtis,1,523,0
20,,,0,berate,,,11,1,ivnolved,1,879,0
20,,,0,ozone,,,11,1,acheive,0,568,0
20,,,0,ski,,,11,1,aicrraft,1,1699,0
20,,,0,year,,,11,1,hunderd,1,1243,0
20,,,0,fleet,,,11,1,adivce,1,880,0
20,,,0,people,,,11,1,numebr,1,637,0
20,,,0,larval,,,11,1,ofod,1,611,0
20,,,0,have,,,11,1,sihgt,1,524,0
20,,,0,hostile,,,11,1,rnik,1,711,0
20,,,0,lifer ,,,11,1,hgus,1,429,0
20,,,0,oval,,,11,1,hispter,0,1125,0
20,,,0,want,,,11,1,scayl,1,966,0
20,,,0,glide,,,11,1,dorop,1,688,0
20,,,0,eighth,,,11,1,atcion,1,1165,0
20,,,0,fifty,,,11,1,afarid,1,757,0
20,,,0,acid,,,11,1,adedd,1,778,0
20,,,0,fart,,,11,1,ocurse,1,892,0
20,,,0,rugby,,,11,1,stgae,1,2506,0
20,,,0,snuffles,,,11,1,moedl,1,740,0
20,,,0,recent,,,11,1,adrdess,1,984,0
20,,,0,darn,,,11,1,agered,1,1356,0
20,,,0,way,,,11,1,agere,1,994,0
20,,,0,canned,,,11,1,aggs,1,955,0
20,,,0,toxic,,,11,1,tset,1,830,0
20,,,0,secret,,,11,1,whsoe,1,660,0
20,,,0,give,,,11,1,langugae,1,1270,0
20,,,0,coiled,,,11,1,shrot,1,627,0
20,,,0,their,,,11,1,fodo,0,522,0
20,,,0,tides,,,11,1,muave,1,1957,0
20,,,0,reaches,,,11,1,timesr,1,758,0
20,,,0,less,,,11,1,fuond,1,713,0
20,,,0,funny,,,11,1,adlut,1,645,0
20,,,0,gimlet,,,11,1,coidng,1,772,0
20,,,0,rapid,,,11,1,sprnig,1,605,0
20,,,0,chilli,,,11,1,acll,1,1012,0
20,,,0,meet,,,11,1,ogne,1,558,0
20,,,0,barbed,,,11,1,folor,1,786,0
20,,,0,pelvic,,,11,1,strete,1,589,0
20,,,0,chow,,,11,1,trdae,1,535,0
20,,,0,good,,,11,1,adavnce,1,639,0
20,0,3.52,39112,fipple,#N/A,5,11,1,state,1,1457,0
20,0,4.71,3821,behave ,#N/A,3,11,1,pub,1,875,0
20,0,3.86,468,glabrous,#N/A,4,11,1,tuck,1,753,0
20,600,1.66,31588,were,2752,6,11,1,almost,1,603,0.001858552
20,0,4.11,214,deedy,#N/A,6,11,1,scroll,1,596,0
20,12,2.94,44674,sweeper,1,6,11,1,system,1,573,0.078947368
20,0,3.11,5268,hodiernal ,#N/A,4,11,1,lies,1,527,0
20,,,0,septic,,,11,1,ekep,1,602,0
20,34,3.7,47089,loony,1,4,11,1,left,1,532,0.225165563
20,,,0,cadged,,,11,1,takn,1,612,0
20,,,0,will,,,11,1,appael,0,768,0
20,0,4.15,516,cadged,#N/A,4,11,1,limp,1,1337,0
20,12,5,1021,gilded,2,4,11,1,cage,1,587,0.041522491
20,,,0,they,,,11,1,baet,1,653,0
20,10,4.72,1353,lentil,1,4,11,1,soup,1,627,0.3125
20,,,0,effable,,,11,1,chesee,1,667,0
20,84,2.04,5083,this,2909,7,11,1,ancient,1,817,0.000181331
20,,,0,shady,,,11,1,depe,1,609,0
20,,,0,strict,,,11,1,campiagn,1,1041,0
20,,,0,little,,,11,1,bbay,1,901,0
20,73,5,9070,little,828,4,11,1,baby,1,730,0.00151764
20,10,4.96,985,snare,1,4,11,1,drum,1,847,0.104166667
20,10,4.7,2589,curd,1,6,11,1,cheese,1,934,0.097087379
20,0,4.75,37906,benthos,#N/A,4,11,1,head,1,625,0
20,0,3.07,475,abaya,#N/A,6,11,1,digest,1,704,0
20,186,2.38,22864,even,541,5,11,1,among,1,669,0.002580574
20,,,0,abaya,,,11,1,pian,1,683,0
20,,,0,benthos,,,11,1,letf,1,642,0
20,67,1.78,8154,first,1261,6,11,1,annual,1,625,0.000564448
20,,,0,behave ,,,11,1,suop,1,544,0
20,0,4.9,710,canorous,#N/A,4,11,1,pony,1,812,0
20,,,0,with,,,11,1,nubmer,1,683,0
20,,,0,first,,,11,1,anunal,1,1170,0
20,,,0,shitty,,,11,1,durm,1,576,0
20,,,0,should,,,11,1,baer,1,515,0
20,,,0,revolve,,,11,1,lakc,1,560,0
20,0,4.52,36529,shitty,#N/A,5,11,1,night,1,531,0
20,,,0,deedy,,,11,1,meetr,1,631,0
20,,,0,that,,,11,1,palce,1,588,0
20,11,4.7,487,volt,1,5,11,1,meter,1,697,0.0859375
20,125,4.88,5799,should,564,4,11,1,bear,1,605,0.001123727
20,256,2.89,14421,your,1871,6,11,1,answer,1,749,0.001850553
20,64,2.61,21935,strict,38,5,11,1,sense,1,1000,0.030932818
20,0,4.12,41547,blotter,#N/A,5,11,1,group,1,569,0
20,,,0,canorous,,,11,1,corenr,1,627,0
20,,,0,certain,,,11,1,amuont,1,612,0
20,,,0,snare,,,11,1,ahppen,1,542,0
20,1071,3.13,10914,would,1036,6,11,1,appear,1,879,0.004196741
20,72,1.96,45286,revolve,1,6,11,1,around,1,883,0.566929134
20,,,0,downright,,,11,1,nealry,1,681,0
20,0,2.6,1150,inunct,#N/A,4,11,1,gall,0,839,0
20,,,0,panics,,,11,1,gruop,1,575,0
20,,,0,would,,,11,1,appaer,1,610,0
20,12,2.52,985,downright,2,4,11,1,rude,1,611,0.043010753
20,367,3.48,48651,that,5217,5,11,1,place,1,554,0.000329035
20,,,0,volt,,,11,1,deifned,1,722,0
20,10,4.12,41547,polyp,1,5,11,1,group,1,645,0.113636364
20,,,0,research,,,11,1,alnog,1,428,0
20,,,0,fipple,,,11,1,ssytem,0,748,0
20,0,3.39,40274,miaow,#N/A,5,11,1,point,1,632,0
20,,,0,lentil,,,11,1,alnoe,1,544,0
20,12,4.61,7500,shady,1,6,11,1,corner,1,762,0.043478261
20,,,0,loony,,,11,1,numebr,1,629,0
20,16,3.7,3755,musty,2,5,11,1,smell,1,787,0.113475177
20,,,0,curd,,,11,1,failrue,1,1413,0
20,19,4.8,3324,septic,2,4,11,1,tank,1,668,0.208791209
20,0,3.79,5957,effable,#N/A,4,11,1,heat,1,603,0
20,35,3.3,49385,with,4777,6,11,1,number,1,749,5.36769E-05
20,,,0,beady,,,11,1,insdie,1,696,0
20,0,4.82,3678,panics,#N/A,5,11,1,yards,1,694,0
20,375,2.14,19335,came,171,5,11,1,along,1,513,0.007949631
20,,,0,hodiernal ,,,11,1,aronud,1,589,0
20,,,0,your,,,11,1,anwser,1,903,0
20,,,0,miaow,,,11,1,semll,1,700,0
20,,,0,polyp,,,11,1,egiht,1,649,0
20,,,0,inunct,,,11,1,rdue,1,447,0
20,,,0,sweeper,,,11,1,gian,1,598,0
20,47,3.66,6325,common,269,6,11,1,object,1,679,0.002575484
20,,,0,plate,,,11,1,cgae,1,600,0
20,,,0,this,,,11,1,anicent,1,1254,0
20,768,2.74,15429,certain,300,6,11,1,amount,1,562,0.0355046
20,,,0,blotter,,,11,1,sesne,1,813,0
20,21,4.85,29706,beady,2,4,11,1,eyes,1,589,0.375
20,,,0,cell,,,11,1,swtich,1,605,0
20,,,0,musty,,,11,1,mahcine,1,821,0
20,,,0,gilded,,,11,1,objetc,1,562,0
20,117,1.73,11002,will,1128,6,11,1,appeal,1,741,0.000459606
20,,,0,even,,,11,1,aomng,1,585,0
20,,,0,glabrous,,,11,1,eeys,0,875,0
20,226,3.97,5675,they,1616,4,11,1,beat,1,545,0.000521368
20,80,2.04,10068,total,261,4,11,1,lack,1,751,0.004553734
20,84,4.44,5518,sickle,1,4,11,1,cell,1,616,0.509090909
20,33,4.89,4337,runny,1,4,11,1,nose,1,465,0.358695652
20,,,0,carat,,,11,1,gruop,1,598,0
20,0,4.47,431,screwy,#N/A,4,11,1,kits,1,616,0
20,37,4.92,3770,crusty,1,5,11,1,bread,1,615,0.253424658
20,0,2.23,38747,wanker,#N/A,4,11,1,away,1,744,0
20,350,1.78,8760,could,790,6,11,1,happen,1,668,0.002078484
20,,,0,zoolatry,,,11,1,buisness,0,601,0
20,10,1.8,23361,marbled,1,6,11,1,effect,1,498,0.091743119
20,,,0,clearly,,,11,1,graet,1,575,0
20,,,0,crotch,,,11,1,sewnig,1,585,0
20,50,1.89,11494,spent,100,6,11,1,nearly,1,507,0.004243041
20,,,0,martlet,,,11,1,perss,1,671,0
20,11,3.78,16465,croquet,1,4,11,1,club,1,508,0.076923077
20,,,0,total,,,11,1,figrue,1,669,0
20,0,3.89,1171,omophagy,#N/A,4,11,1,sigh,0,736,0
20,0,3.69,798,ratite,#N/A,5,11,1,crisp,1,540,0
20,,,0,just,,,11,1,deisgn,1,1045,0
20,,,0,common,,,11,1,gruond,1,596,0
20,,,0,uniped,,,11,1,dsah,1,629,0
20,0,3.9,13115,martlet,#N/A,5,11,1,press,1,597,0
20,,,0,heart,,,11,1,behnid,1,607,0
20,,,0,worldly,,,11,1,piont,1,550,0
20,,,0,omophagy,,,11,1,sihg,1,514,0
20,,,0,support,,,11,1,frie,1,502,0
20,10,3.27,12939,cadence,1,6,11,1,design,1,522,0.192307692
20,37,3,9518,research,284,8,11,1,campaign,1,886,0.001370777
20,,,0,marbled,,,11,1,tcuk,1,594,0
20,,,0,runny,,,11,1,scorll,1,531,0
20,,,0,spent,,,11,1,godos,1,527,0
20,0,4.46,1183,thurifer,#N/A,4,11,1,bile,0,580,0
20,11,3.63,17613,ghostly,1,6,11,1,figure,1,518,0.042307692
20,,,0,whacking,,,11,1,pnoy,1,481,0
20,,,0,thurifer,,,11,1,blie,1,622,0
20,,,0,wanker,,,11,1,aawy,1,614,0
20,47,3.66,6325,common,269,6,11,1,object,1,703,0.002575484
20,190,3.67,14309,just,895,6,11,1,inside,1,597,0.001466615
20,151,2.24,5218,will,1128,4,11,1,gain,1,663,0.000593166
20,,,0,must,,,11,1,efefct,1,718,0
20,,,0,will,,,11,1,pltae,1,570,0
20,,,0,cadence,,,11,1,nihgt,1,539,0
20,22,3.3,49385,from,3081,6,11,1,number,1,663,5.31999E-05
20,,,0,research,,,11,1,swtich,1,625,0
20,11,4.68,14104,musket,1,4,11,1,fire,1,809,0.183333333
20,,,0,sickle,,,11,1,sttae,1,489,0
20,,,0,logomachy,,,11,1,soto,1,615,0
20,,,0,lagging,,,11,1,yrads,1,472,0
20,32,4.77,4096,sinker,1,5,11,1,plate,1,581,0.470588235
20,,,0,dimmer,,,11,1,digets,1,583,0
20,0,3.39,758,uniped,#N/A,4,11,1,dash,1,455,0
20,0,4.61,196,logomachy,#N/A,4,11,1,soot,0,775,0
20,,,0,solander,,,11,1,darw,1,608,0
20,,,0,crusty,,,11,1,haed,1,577,0
20,0,3.72,35144,labarum,#N/A,4,11,1,area,1,586,0
20,11,4.77,16200,hallowed,1,6,11,1,ground,1,835,0.083333333
20,,,0,about,,,11,1,nsoe,1,714,0
20,,,0,musket,,,11,1,leis,1,669,0
20,48,4.25,8938,support,208,7,11,1,machine,1,945,0.001608849
20,363,2.07,5898,clearly,215,7,11,1,defined,1,604,0.023649749
20,,,0,screwy,,,11,1,kist,1,701,0
20,0,3.97,7398,solander,#N/A,4,11,1,draw,1,450,0
20,,,0,panurgic,,,11,1,satb,1,542,0
20,0,3.28,35758,zoolatry,#N/A,8,11,1,business,1,538,0
20,,,0,living,,,11,1,clel,1,518,0
20,146,3.38,10700,very,987,4,11,1,deep,1,529,0.001186153
20,,,0,sinker,,,11,1,haet,1,560,0
20,11,4.07,3316,dimmer,2,6,11,1,switch,1,514,0.150684932
20,,,0,ghostly,,,11,1,lmip,1,515,0
20,12,1.81,45217,whacking,1,5,11,1,great,1,602,0.279069767
20,,,0,could,,,11,1,culb,1,601,0
20,71,4.81,7792,carat,1,4,11,1,gold,1,434,0.496503497
20,,,0,croquet,,,11,1,pbu,1,526,0
20,107,2.08,7763,heart,120,7,11,1,failure,1,521,0.007792019
20,,,0,labarum,,,11,1,arae,1,702,0
20,230,2.37,27813,must,448,4,11,1,keep,1,507,0.00316931
20,,,0,nacarat,,,11,1,salst,1,678,0
20,0,2.67,182,jumentous,#N/A,4,11,1,toil,1,964,0
20,383,4.04,17309,about,1217,5,11,1,eight,1,705,0.001943018
20,0,4.89,406,nacarat,#N/A,5,11,1,salts,1,1538,0
20,,,0,from,,,11,1,godl,1,739,0
20,19,4.26,10142,worldly,1,5,11,1,goods,1,591,0.076305221
20,,,0,very,,,11,1,braed,1,728,0
20,239,2.86,13265,living,154,5,11,1,alone,1,653,0.014930035
20,,,0,hallowed,,,11,1,agll,1,748,0
20,0,4.4,606,crotch,#N/A,6,11,1,sewing,1,558,0
20,,,0,ratite,,,11,1,cirsp,1,760,0
20,,,0,jumentous,,,11,1,tiol,1,570,0
20,0,4.07,428,panurgic,#N/A,4,11,1,stab,1,620,0
20,49,3.48,23698,lagging,1,6,11,1,behind,1,652,0.494949495
24,72,1.96,45286,revolve,1,6,12,0,around,1,573,0.566929134
24,,,0,inunct,,,12,0,rdue,1,974,0
24,10,4.72,1353,lentil,1,4,12,0,soup,1,815,0.3125
24,,,0,they,,,12,0,baet,1,791,0
24,21,4.85,29706,beady,2,4,12,0,eyes,1,488,0.375
24,,,0,panics,,,12,0,gruop,1,508,0
24,0,4.71,3821,behave ,#N/A,3,12,0,pub,1,776,0
24,35,3.3,49385,with,4777,6,12,0,number,1,465,5.36769E-05
24,47,3.66,6325,common,269,6,12,0,object,1,487,0.002575484
24,,,0,glabrous,,,12,0,eeys,1,596,0
24,0,4.75,37906,benthos,#N/A,4,12,0,head,1,461,0
24,226,3.97,5675,they,1616,4,12,0,beat,1,444,0.000521368
24,,,0,shitty,,,12,0,durm,1,750,0
24,16,3.7,3755,musty,2,5,12,0,smell,1,551,0.113475177
24,0,3.79,5957,effable,#N/A,4,12,0,heat,1,707,0
24,,,0,that,,,12,0,palce,1,703,0
24,73,5,9070,little,828,4,12,0,baby,1,580,0.00151764
24,117,1.73,11002,will,1128,6,12,0,appeal,1,461,0.000459606
24,600,1.66,31588,were,2752,6,12,0,almost,1,491,0.001858552
24,,,0,sweeper,,,12,0,gian,0,480,0
24,64,2.61,21935,strict,38,5,12,0,sense,1,479,0.030932818
24,0,3.11,5268,hodiernal ,#N/A,4,12,0,lies,1,876,0
24,0,3.52,39112,fipple,#N/A,5,12,0,state,1,439,0
24,,,0,cell,,,12,0,swtich,1,671,0
24,125,4.88,5799,should,564,4,12,0,bear,1,517,0.001123727
24,,,0,would,,,12,0,appaer,0,452,0
24,,,0,should,,,12,0,baer,1,801,0
24,12,2.94,44674,sweeper,1,6,12,0,system,1,801,0.078947368
24,,,0,downright,,,12,0,nealry,1,738,0
24,,,0,first,,,12,0,anunal,1,701,0
24,10,4.96,985,snare,1,4,12,0,drum,1,722,0.104166667
24,0,3.07,475,abaya,#N/A,6,12,0,digest,1,501,0
24,,,0,revolve,,,12,0,lakc,1,507,0
24,,,0,abaya,,,12,0,pian,1,639,0
24,768,2.74,15429,certain,300,6,12,0,amount,1,614,0.0355046
24,34,3.7,47089,loony,1,4,12,0,left,1,544,0.225165563
24,,,0,snare,,,12,0,ahppen,0,563,0
24,,,0,behave ,,,12,0,suop,1,605,0
24,0,4.15,516,cadged,#N/A,4,12,0,limp,1,726,0
24,,,0,fipple,,,12,0,ssytem,1,569,0
24,0,2.6,1150,inunct,#N/A,4,12,0,gall,1,786,0
24,,,0,strict,,,12,0,campiagn,1,768,0
24,,,0,plate,,,12,0,cgae,1,634,0
24,19,4.8,3324,septic,2,4,12,0,tank,1,721,0.208791209
24,,,0,blotter,,,12,0,sesne,1,654,0
24,,,0,benthos,,,12,0,letf,1,572,0
24,0,3.86,468,glabrous,#N/A,4,12,0,tuck,1,751,0
24,,,0,little,,,12,0,bbay,1,761,0
24,,,0,polyp,,,12,0,egiht,1,653,0
24,,,0,lentil,,,12,0,alnoe,1,612,0
24,367,3.48,48651,that,5217,5,12,0,place,1,583,0.000329035
24,0,4.12,41547,blotter,#N/A,5,12,0,group,1,637,0
24,,,0,shady,,,12,0,depe,1,556,0
24,,,0,your,,,12,0,anwser,1,759,0
24,10,4.12,41547,polyp,1,5,12,0,group,1,602,0.113636364
24,,,0,gilded,,,12,0,objetc,0,585,0
24,0,4.9,710,canorous,#N/A,4,12,0,pony,1,508,0
24,12,2.52,985,downright,2,4,12,0,rude,1,584,0.043010753
24,,,0,miaow,,,12,0,semll,1,754,0
24,,,0,volt,,,12,0,deifned,1,556,0
24,375,2.14,19335,came,171,5,12,0,along,1,780,0.007949631
24,12,5,1021,gilded,2,4,12,0,cage,1,862,0.041522491
24,186,2.38,22864,even,541,5,12,0,among,1,525,0.002580574
24,,,0,cadged,,,12,0,takn,1,689,0
24,0,3.39,40274,miaow,#N/A,5,12,0,point,1,814,0
24,,,0,septic,,,12,0,ekep,1,493,0
24,,,0,effable,,,12,0,chesee,1,691,0
24,,,0,this,,,12,0,anicent,0,424,0
24,,,0,deedy,,,12,0,meetr,1,554,0
24,0,4.82,3678,panics,#N/A,5,12,0,yards,1,765,0
24,,,0,even,,,12,0,aomng,1,607,0
24,256,2.89,14421,your,1871,6,12,0,answer,0,1071,0.001850553
24,,,0,loony,,,12,0,numebr,1,763,0
24,,,0,hodiernal ,,,12,0,aronud,1,564,0
24,,,0,musty,,,12,0,mahcine,1,549,0
24,0,4.52,36529,shitty,#N/A,5,12,0,night,1,1288,0
24,11,4.7,487,volt,1,5,12,0,meter,0,540,0.0859375
24,,,0,canorous,,,12,0,corenr,1,575,0
24,,,0,curd,,,12,0,failrue,1,586,0
24,0,4.11,214,deedy,#N/A,6,12,0,scroll,1,484,0
24,,,0,certain,,,12,0,amuont,1,914,0
24,12,4.61,7500,shady,1,6,12,0,corner,1,606,0.043478261
24,,,0,research,,,12,0,alnog,1,478,0
24,84,2.04,5083,this,2909,7,12,0,ancient,1,585,0.000181331
24,,,0,with,,,12,0,nubmer,1,460,0
24,67,1.78,8154,first,1261,6,12,0,annual,0,571,0.000564448
24,,,0,beady,,,12,0,insdie,1,494,0
24,,,0,will,,,12,0,appael,1,524,0
24,1071,3.13,10914,would,1036,6,12,0,appear,1,800,0.004196741
24,10,4.7,2589,curd,1,6,12,0,cheese,1,544,0.097087379
24,383,4.04,17309,about,1217,5,12,0,eight,1,685,0.001943018
24,49,3.48,23698,lagging,1,6,12,0,behind,1,472,0.494949495
24,71,4.81,7792,carat,1,4,12,0,gold,1,638,0.496503497
24,,,0,whacking,,,12,0,pnoy,1,556,0
24,,,0,cadence,,,12,0,nihgt,1,472,0
24,,,0,carat,,,12,0,gruop,1,670,0
24,33,4.89,4337,runny,1,4,12,0,nose,1,685,0.358695652
24,,,0,zoolatry,,,12,0,buisness,1,337,0
24,,,0,research,,,12,0,swtich,1,708,0
24,80,2.04,10068,total,261,4,12,0,lack,1,509,0.004553734
24,11,3.63,17613,ghostly,1,6,12,0,figure,1,580,0.042307692
24,0,2.23,38747,wanker,#N/A,4,12,0,away,1,772,0
24,,,0,sickle,,,12,0,sttae,1,468,0
24,363,2.07,5898,clearly,215,7,12,0,defined,1,507,0.023649749
24,,,0,clearly,,,12,0,graet,1,535,0
24,,,0,musket,,,12,0,leis,1,595,0
24,,,0,must,,,12,0,efefct,1,605,0
24,,,0,spent,,,12,0,godos,1,454,0
24,,,0,lagging,,,12,0,yrads,1,533,0
24,,,0,omophagy,,,12,0,sihg,1,594,0
24,12,1.81,45217,whacking,1,5,12,0,great,1,452,0.279069767
24,107,2.08,7763,heart,120,7,12,0,failure,1,484,0.007792019
24,10,1.8,23361,marbled,1,6,12,0,effect,1,482,0.091743119
24,,,0,ghostly,,,12,0,lmip,1,510,0
24,,,0,common,,,12,0,gruond,0,539,0
24,0,4.89,406,nacarat,#N/A,5,12,0,salts,1,568,0
24,,,0,crusty,,,12,0,haed,1,432,0
24,,,0,croquet,,,12,0,pbu,1,432,0
24,0,3.89,1171,omophagy,#N/A,4,12,0,sigh,1,496,0
24,,,0,dimmer,,,12,0,digets,1,654,0
24,,,0,just,,,12,0,deisgn,1,452,0
24,,,0,logomachy,,,12,0,soto,1,932,0
24,0,2.67,182,jumentous,#N/A,4,12,0,toil,1,703,0
24,47,3.66,6325,common,269,6,12,0,object,1,748,0.002575484
24,,,0,runny,,,12,0,scorll,1,768,0
24,37,4.92,3770,crusty,1,5,12,0,bread,1,889,0.253424658
24,19,4.26,10142,worldly,1,5,12,0,goods,1,614,0.076305221
24,,,0,jumentous,,,12,0,tiol,1,541,0
24,0,3.69,798,ratite,#N/A,5,12,0,crisp,1,616,0
24,,,0,hallowed,,,12,0,agll,1,928,0
24,,,0,martlet,,,12,0,perss,1,532,0
24,,,0,thurifer,,,12,0,blie,1,463,0
24,,,0,labarum,,,12,0,arae,1,518,0
24,22,3.3,49385,from,3081,6,12,0,number,1,656,5.31999E-05
24,,,0,sinker,,,12,0,haet,1,423,0
24,50,1.89,11494,spent,100,6,12,0,nearly,1,799,0.004243041
24,0,3.9,13115,martlet,#N/A,5,12,0,press,1,456,0
24,,,0,living,,,12,0,clel,1,551,0
24,0,4.07,428,panurgic,#N/A,4,12,0,stab,0,530,0
24,37,3,9518,research,284,8,12,0,campaign,1,613,0.001370777
24,11,4.77,16200,hallowed,1,6,12,0,ground,1,646,0.083333333
24,146,3.38,10700,very,987,4,12,0,deep,1,788,0.001186153
24,0,4.61,196,logomachy,#N/A,4,12,0,soot,1,829,0
24,0,3.72,35144,labarum,#N/A,4,12,0,area,1,822,0
24,,,0,screwy,,,12,0,kist,1,726,0
24,,,0,from,,,12,0,godl,1,602,0
24,,,0,solander,,,12,0,darw,1,524,0
24,,,0,about,,,12,0,nsoe,1,481,0
24,,,0,uniped,,,12,0,dsah,1,534,0
24,48,4.25,8938,support,208,7,12,0,machine,1,706,0.001608849
24,230,2.37,27813,must,448,4,12,0,keep,1,511,0.00316931
24,0,3.28,35758,zoolatry,#N/A,8,12,0,business,1,691,0
24,84,4.44,5518,sickle,1,4,12,0,cell,1,1016,0.509090909
24,,,0,worldly,,,12,0,piont,1,679,0
24,11,4.68,14104,musket,1,4,12,0,fire,1,771,0.183333333
24,10,3.27,12939,cadence,1,6,12,0,design,1,541,0.192307692
24,32,4.77,4096,sinker,1,5,12,0,plate,1,487,0.470588235
24,,,0,will,,,12,0,pltae,1,676,0
24,,,0,support,,,12,0,frie,0,896,0
24,0,4.46,1183,thurifer,#N/A,4,12,0,bile,1,645,0
24,,,0,crotch,,,12,0,sewnig,1,587,0
24,0,3.39,758,uniped,#N/A,4,12,0,dash,1,676,0
24,190,3.67,14309,just,895,6,12,0,inside,1,665,0.001466615
24,11,4.07,3316,dimmer,2,6,12,0,switch,1,1206,0.150684932
24,,,0,wanker,,,12,0,aawy,1,551,0
24,,,0,marbled,,,12,0,tcuk,1,547,0
24,0,3.97,7398,solander,#N/A,4,12,0,draw,1,519,0
24,,,0,ratite,,,12,0,cirsp,1,643,0
24,,,0,very,,,12,0,braed,1,627,0
24,151,2.24,5218,will,1128,4,12,0,gain,1,635,0.000593166
24,239,2.86,13265,living,154,5,12,0,alone,1,530,0.014930035
24,,,0,total,,,12,0,figrue,1,940,0
24,,,0,nacarat,,,12,0,salst,1,680,0
24,,,0,could,,,12,0,culb,1,542,0
24,,,0,heart,,,12,0,behnid,0,378,0
24,,,0,panurgic,,,12,0,satb,1,501,0
24,0,4.4,606,crotch,#N/A,6,12,0,sewing,1,611,0
24,0,4.47,431,screwy,#N/A,4,12,0,kits,1,916,0
24,11,3.78,16465,croquet,1,4,12,0,club,1,591,0.076923077
24,350,1.78,8760,could,790,6,12,0,happen,1,735,0.002078484
24,,,0,wide,,,12,0,ragne,1,536,0
24,,,0,second,,,12,0,hlaf,1,510,0
24,,,0,interest,,,12,0,aicd,1,633,0
24,,,0,vexes,,,12,0,lanugage,1,729,0
24,,,0,always,,,12,0,steret,1,634,0
24,,,0,last,,,12,0,nihgt,1,449,0
24,,,0,rustic,,,12,0,thnig,1,519,0
24,,,0,rethinks,,,12,0,acecpt,1,578,0
24,,,0,hoax,,,12,0,laeyr,1,452,0
24,,,0,slug,,,12,0,acecss,0,515,0
24,,,0,gunboat,,,12,0,absnece,1,455,0
24,,,0,craggy,,,12,0,watse,1,1048,0
24,,,0,shot,,,12,0,daed,1,760,0
24,,,0,before,,,12,0,grwoth,1,827,0
24,,,0,trillion,,,12,0,accuont,1,768,0
24,,,0,abase,,,12,0,clal,1,539,0
24,,,0,winds,,,12,0,acitve,1,619,0
24,,,0,time,,,12,0,amry,1,686,0
24,,,0,other,,,12,0,hnad,1,475,0
24,,,0,building,,,12,0,abvoe,1,521,0
