age,bigram_freq,Conc_initial,concreteness,Freq_initial,Group,Initial,diversity,Letters_initial,letters,subject,POS_initial,POS_trailing,Phonemes_initial,Phonemes_trailing,sex,Syll_initial,Syll_trailing,item,W_NW,accuracy,correct,correct_response,dm_source_file,response_time,trans_prob,word_freq,freq_initial
,0,3.7,4.69,15.35,3,reaches,16,7,6,,Verb,Noun,,,,2,2,timers,w,40.7079646,0,[word_response],subject-15.csv,3001,0,51,1535
,0,3.28,4.14,0.11,3,lifer ,#N/A,6,4,,Noun,Verb,,,,2,1,hugs,w,39.83739837,0,[word_response],subject-15.csv,3000,0,103,11
,0,3.04,4.91,0.85,3,recede,#N/A,6,5,,Verb,Noun,,,,2,1,socks,w,40.47619048,0,[word_response],subject-15.csv,3000,0,991,85
,0,3,2.04,141.09,3,meet,112,4,4,,Verb,Verb,,3,,1,1,gone,w,39.35483871,0,[word_response],subject-15.csv,3000,0,19548,14109
,0,,4,1.93,3,chilli,5,6,4,,Noun,Verb,,3,,2,1,call,w,39.87341772,0,[word_response],subject-15.csv,3000,0,19484,193
,0,,4.47,0.01,3,drubs,#N/A,5,5,,Verb,Verb,,,,1,1,nudge,w,39.52095808,0,[word_response],subject-15.csv,3000,0,153,1
,0,4.63,4.4,8.91,3,ski,17,3,8,,Verb,Noun,,7,,1,2,aircraft,w,39.64497041,0,[word_response],subject-15.csv,3000,0,6203,891
,0,2.82,4.53,0.12,3,snuffles,#N/A,8,5,,Verb,Noun,,,,2,2,model,w,39.65517241,0,[word_response],subject-15.csv,2088,0,13335,12
,0,4.1,4,3.95,3,tides,4,5,5,,Noun,Adjective,,,,1,1,mauve,w,39.42857143,0,[word_response],subject-15.csv,1558,0,222,395
,0,2.5,2.03,0.18,3,berate,#N/A,6,8,,Verb,Verb,,7,,2,2,involved,w,38.46153846,0,[word_response],subject-15.csv,3000,0,19964,18
,0,2.34,2.31,962.8,3,way,263,3,5,,Adverb,Verb,,4,,1,2,agree,w,38.70967742,0,[word_response],subject-15.csv,3001,0,8181,96280
22,0,2.83,2.41,5.09,3,briskly,8,7,5,16,Adjective,Verb,,3,1,2,2,allow,w,90.72164948,1,[word_response],subject-16.csv,2813,0,11469,509
22,0,4.64,4.8,190.4,3,building,177,8,4,16,Noun,Noun,6,3,1,2,1,food,w,90.86294416,1,[word_response],subject-16.csv,948,0,18992,19040
22,0,,1.93,16.47,3,winds,27,5,6,16,Verb,Verb,,5,1,1,2,agreed,w,91.2195122,1,[word_response],subject-16.csv,2238,0,14692,1647
22,0,1.64,4.56,52.8,3,faith,49,5,4,16,Noun,Noun,,,1,1,1,rink,w,91.50943396,1,[word_response],subject-16.csv,841,0,141,5280
22,0,3.54,1.68,0.19,3,oaken,#N/A,5,5,16,Adjective,Determiner,,3,1,2,1,whose,w,91.1627907,1,[word_response],subject-16.csv,1495,0,19834,19
22,0,2.72,3.68,1.22,3,trillion,#N/A,8,5,16,Noun,Verb,,,1,2,1,droop,w,91.11111111,0,[word_response],subject-16.csv,2180,0,77,122
22,0,2,4.75,0.05,3,vexes,#N/A,5,6,16,Verb,Noun,,5,1,2,1,street,w,91.22807018,1,[word_response],subject-16.csv,1624,0,19614,5
22,0,2.17,4.22,0.05,3,rethinks,#N/A,8,5,16,Verb,Adjective,,,1,2,2,scaly,w,91.26637555,1,[word_response],subject-16.csv,2107,0,75,5
22,0,4.36,2.53,0.07,3,gunboat,#N/A,7,5,16,Noun,Verb,,4,1,2,1,found,w,91.63179916,1,[word_response],subject-16.csv,945,0,48923,7
30,,,0,,0,chilli,,,4,1,,,,,1,,,acll,nw,77.27272727,1,[nonword_response],subject-1.csv,520,0,0,0
22,0,,3.3,0.06,3,abase,#N/A,5,6,16,Verb,Noun,,5,1,2,2,number,w,91.90283401,1,[word_response],subject-16.csv,926,0,49385,6
22,0,3.64,2.35,32.48,3,cycle,44,5,8,16,Verb,Noun,,7,1,2,2,language,w,92.1875,1,[word_response],subject-16.csv,1524,0,18778,3248
22,0,,3.08,0.14,3,stippled ,#N/A,9,5,16,Verb,Noun,,4,1,2,1,trade,w,92.27799228,1,[word_response],subject-16.csv,838,0,19981,14
22,0,,1.76,3.98,3,geese,4,5,4,16,Noun,Noun,,,1,1,1,wits,w,92.22222222,1,[word_response],subject-16.csv,949,0,400,398
22,0,2.94,3.61,172.76,3,systems,154,7,5,16,Noun,Adjective,,,1,2,1,short,w,92.27941176,1,[word_response],subject-16.csv,845,0,18652,17276
22,0,2.82,4.53,0.12,3,snuffles,#N/A,8,5,16,Verb,Noun,,,1,2,2,model,w,92.52669039,1,[word_response],subject-16.csv,1320,0,13335,12
22,0,3.04,4.91,0.85,3,recede,#N/A,6,5,16,Verb,Noun,,,1,2,1,socks,w,92.63157895,1,[word_response],subject-16.csv,984,0,991,85
22,0,4.63,4.4,8.91,3,ski,17,3,8,16,Verb,Noun,,7,1,1,2,aircraft,w,92.92929293,1,[word_response],subject-16.csv,1432,0,6203,891
22,0,3.28,4.14,0.11,3,lifer ,#N/A,6,4,16,Noun,Verb,,,1,2,1,hugs,w,92.95302013,1,[word_response],subject-16.csv,641,0,103,11
22,0,2.5,2.03,0.18,3,berate,#N/A,6,8,16,Verb,Verb,,7,1,2,2,involved,w,93.04635762,1,[word_response],subject-16.csv,1506,0,19964,18
22,0,3,2.04,141.09,3,meet,112,4,4,16,Verb,Verb,,3,1,1,1,gone,w,93.18181818,1,[word_response],subject-16.csv,716,0,19548,14109
22,0,3.7,4.69,15.35,3,reaches,16,7,6,16,Verb,Noun,,,1,2,2,timers,w,93.45794393,1,[word_response],subject-16.csv,960,0,51,1535
22,0,4.04,2.5,6.46,3,oval,9,4,7,16,Adjective,Noun,,3,1,2,1,hipster,w,93.80530973,1,[word_response],subject-16.csv,2117,0,19060,646
22,0,,4,1.93,3,chilli,5,6,4,16,Noun,Verb,,3,1,2,1,call,w,93.87755102,1,[word_response],subject-16.csv,660,0,19484,193
22,0,2.34,2.31,962.8,3,way,263,3,5,16,Adverb,Verb,,4,1,1,2,agree,w,93.91304348,1,[word_response],subject-16.csv,2849,0,8181,96280
22,0,,4.47,0.01,3,drubs,#N/A,5,5,16,Verb,Verb,,,1,1,1,nudge,w,93.75,1,[word_response],subject-16.csv,1103,0,153,1
22,0,,3.03,0.14,3,gimlet,#N/A,6,6,16,Noun,Verb,,,1,2,2,coding,w,93.76770538,1,[word_response],subject-16.csv,1334,0,494,14
22,0,4.18,3.82,1.04,3,fart,#N/A,4,6,16,Verb,Adverb,,4,1,1,1,course,w,93.53932584,1,[word_response],subject-16.csv,1164,0,19694,104
22,0,4.1,4,3.95,3,tides,4,5,5,16,Noun,Adjective,,,1,1,1,mauve,w,93.55742297,1,[word_response],subject-16.csv,1567,0,222,395
22,0,3.25,3.2,737.78,3,year,343,4,7,16,Noun,Noun,,6,1,1,2,hundred,w,93.61111111,1,[word_response],subject-16.csv,1133,0,19109,73778
33,0,2.5,2.03,0.18,3,berate,#N/A,6,8,17,Verb,Verb,,7,1,2,2,involved,w,81.81818182,1,[word_response],subject-17.csv,506,0,19964,18
33,0,3.04,4.91,0.85,3,recede,#N/A,6,5,17,Verb,Noun,,,1,2,1,socks,w,87.5,1,[word_response],subject-17.csv,824,0,991,85
33,0,2.34,2.31,962.8,3,way,263,3,5,17,Adverb,Verb,,4,1,1,2,agree,w,84.21052632,0,[word_response],subject-17.csv,3000,0,8181,96280
33,0,3.28,4.14,0.11,3,lifer ,#N/A,6,4,17,Noun,Verb,,,1,2,1,hugs,w,88.88888889,1,[word_response],subject-17.csv,1124,0,103,11
33,0,,4.47,0.01,3,drubs,#N/A,5,5,17,Verb,Verb,,,1,1,1,nudge,w,90.625,1,[word_response],subject-17.csv,605,0,153,1
33,0,4.63,4.4,8.91,3,ski,17,3,8,17,Verb,Noun,,7,1,1,2,aircraft,w,92.30769231,1,[word_response],subject-17.csv,726,0,6203,891
33,0,,3.03,0.14,3,gimlet,#N/A,6,6,17,Noun,Verb,,,1,2,2,coding,w,93.61702128,1,[word_response],subject-17.csv,681,0,494,14
33,0,3,2.04,141.09,3,meet,112,4,4,17,Verb,Verb,,3,1,1,1,gone,w,94.23076923,1,[word_response],subject-17.csv,664,0,19548,14109
33,0,4.1,4,3.95,3,tides,4,5,5,17,Noun,Adjective,,,1,1,1,mauve,w,94.44444444,1,[word_response],subject-17.csv,896,0,222,395
33,0,4.04,2.5,6.46,3,oval,9,4,7,17,Adjective,Noun,,3,1,2,1,hipster,w,94.91525424,1,[word_response],subject-17.csv,1538,0,19060,646
33,0,4.18,3.82,1.04,3,fart,#N/A,4,6,17,Verb,Adverb,,4,1,1,1,course,w,95,1,[word_response],subject-17.csv,1366,0,19694,104
33,0,3.25,3.2,737.78,3,year,343,4,7,17,Noun,Noun,,6,1,1,2,hundred,w,95.16129032,1,[word_response],subject-17.csv,1099,0,19109,73778
33,0,3.7,4.69,15.35,3,reaches,16,7,6,17,Verb,Noun,,,1,2,2,timers,w,95.23809524,1,[word_response],subject-17.csv,2766,0,51,1535
33,0,2.82,4.53,0.12,3,snuffles,#N/A,8,5,17,Verb,Noun,,,1,2,2,model,w,96.38554217,1,[word_response],subject-17.csv,796,0,13335,12
33,0,,4,1.93,3,chilli,5,6,4,17,Noun,Verb,,3,1,2,1,call,w,96.7032967,1,[word_response],subject-17.csv,1012,0,19484,193
25,0,4.64,4.8,190.4,3,building,177,8,4,18,Noun,Noun,6,3,1,2,1,food,w,60,1,[word_response],subject-18.csv,590,0,18992,19040
30,,,0,,0,eighth,,,6,1,,,,,1,,,atcion,nw,78.26086957,1,[nonword_response],subject-1.csv,453,0,0,0
25,0,2.72,3.68,1.22,3,trillion,#N/A,8,5,18,Noun,Verb,,,1,2,1,droop,w,86.66666667,1,[word_response],subject-18.csv,574,0,77,122
25,0,,3.3,0.06,3,abase,#N/A,5,6,18,Verb,Noun,,5,1,2,2,number,w,84.84848485,1,[word_response],subject-18.csv,924,0,49385,6
25,0,,1.93,16.47,3,winds,27,5,6,18,Verb,Verb,,5,1,1,2,agreed,w,85.29411765,1,[word_response],subject-18.csv,607,0,14692,1647
25,0,2,4.75,0.05,3,vexes,#N/A,5,6,18,Verb,Noun,,5,1,2,1,street,w,86.48648649,1,[word_response],subject-18.csv,551,0,19614,5
25,0,3.54,1.68,0.19,3,oaken,#N/A,5,5,18,Adjective,Determiner,,3,1,2,1,whose,w,87.17948718,1,[word_response],subject-18.csv,575,0,19834,19
25,0,4.36,2.53,0.07,3,gunboat,#N/A,7,5,18,Noun,Verb,,4,1,2,1,found,w,87.5,1,[word_response],subject-18.csv,554,0,48923,7
25,0,1.64,4.56,52.8,3,faith,49,5,4,18,Noun,Noun,,,1,1,1,rink,w,88.0952381,1,[word_response],subject-18.csv,756,0,141,5280
25,0,2.94,3.61,172.76,3,systems,154,7,5,18,Noun,Adjective,,,1,2,1,short,w,89.13043478,1,[word_response],subject-18.csv,590,0,18652,17276
25,0,3.64,2.35,32.48,3,cycle,44,5,8,18,Verb,Noun,,7,1,2,2,language,w,89.58333333,1,[word_response],subject-18.csv,804,0,18778,3248
25,0,2.83,2.41,5.09,3,briskly,8,7,5,18,Adjective,Verb,,3,1,2,2,allow,w,91.93548387,1,[word_response],subject-18.csv,514,0,11469,509
25,0,,1.76,3.98,3,geese,4,5,4,18,Noun,Noun,,,1,1,1,wits,w,93.15068493,1,[word_response],subject-18.csv,981,0,400,398
25,0,,3.08,0.14,3,stippled ,#N/A,9,5,18,Verb,Noun,,4,1,2,1,trade,w,93.25842697,1,[word_response],subject-18.csv,540,0,19981,14
25,0,2.17,4.22,0.05,3,rethinks,#N/A,8,5,18,Verb,Adjective,,,1,2,2,scaly,w,92.47311828,0,[word_response],subject-18.csv,527,0,75,5
25,0,,3.03,0.14,3,gimlet,#N/A,6,6,18,Noun,Verb,,,1,2,2,coding,w,92.78350515,1,[word_response],subject-18.csv,682,0,494,14
25,0,4.1,4,3.95,3,tides,4,5,5,18,Noun,Adjective,,,1,1,1,mauve,w,93.2038835,1,[word_response],subject-18.csv,680,0,222,395
25,0,3,2.04,141.09,3,meet,112,4,4,18,Verb,Verb,,3,1,1,1,gone,w,93.69369369,1,[word_response],subject-18.csv,554,0,19548,14109
25,0,2.5,2.03,0.18,3,berate,#N/A,6,8,18,Verb,Verb,,7,1,2,2,involved,w,93.27731092,1,[word_response],subject-18.csv,711,0,19964,18
25,0,4.18,3.82,1.04,3,fart,#N/A,4,6,18,Verb,Adverb,,4,1,1,1,course,w,93.79844961,1,[word_response],subject-18.csv,544,0,19694,104
25,0,,4,1.93,3,chilli,5,6,4,18,Noun,Verb,,3,1,2,1,call,w,93.00699301,1,[word_response],subject-18.csv,515,0,19484,193
25,0,3.7,4.69,15.35,3,reaches,16,7,6,18,Verb,Noun,,,1,2,2,timers,w,93.37748344,1,[word_response],subject-18.csv,747,0,51,1535
25,0,2.82,4.53,0.12,3,snuffles,#N/A,8,5,18,Verb,Noun,,,1,2,2,model,w,92.45283019,1,[word_response],subject-18.csv,634,0,13335,12
25,0,4.63,4.4,8.91,3,ski,17,3,8,18,Verb,Noun,,7,1,1,2,aircraft,w,92.54658385,1,[word_response],subject-18.csv,590,0,6203,891
25,0,3.25,3.2,737.78,3,year,343,4,7,18,Noun,Noun,,6,1,1,2,hundred,w,92.02453988,1,[word_response],subject-18.csv,754,0,19109,73778
25,0,2.34,2.31,962.8,3,way,263,3,5,18,Adverb,Verb,,4,1,1,2,agree,w,92.1686747,1,[word_response],subject-18.csv,546,0,8181,96280
25,0,3.28,4.14,0.11,3,lifer ,#N/A,6,4,18,Noun,Verb,,,1,2,1,hugs,w,92.26190476,1,[word_response],subject-18.csv,790,0,103,11
25,0,3.04,4.91,0.85,3,recede,#N/A,6,5,18,Verb,Noun,,,1,2,1,socks,w,92.69662921,1,[word_response],subject-18.csv,468,0,991,85
25,0,4.04,2.5,6.46,3,oval,9,4,7,18,Adjective,Noun,,3,1,2,1,hipster,w,92.85714286,1,[word_response],subject-18.csv,807,0,19060,646
25,0,,4.47,0.01,3,drubs,#N/A,5,5,18,Verb,Verb,,,1,1,1,nudge,w,92.97297297,1,[word_response],subject-18.csv,508,0,153,1
46,0,,3.3,0.06,3,abase,#N/A,5,6,19,Verb,Noun,,5,1,2,2,number,w,43.75,0,[word_response],subject-19.csv,3000,0,49385,6
46,0,4.64,4.8,190.4,3,building,177,8,4,19,Noun,Noun,6,3,1,2,1,food,w,64,1,[word_response],subject-19.csv,808,0,18992,19040
30,,,0,,0,recent,,,7,1,,,,,1,,,adrdess,nw,75,0,[nonword_response],subject-1.csv,404,0,0,0
46,0,1.64,4.56,52.8,3,faith,49,5,4,19,Noun,Noun,,,1,1,1,rink,w,62.96296296,1,[word_response],subject-19.csv,1123,0,141,5280
46,0,2.83,2.41,5.09,3,briskly,8,7,5,19,Adjective,Verb,,3,1,2,2,allow,w,64.28571429,1,[word_response],subject-19.csv,1066,0,11469,509
46,0,2.17,4.22,0.05,3,rethinks,#N/A,8,5,19,Verb,Adjective,,,1,2,2,scaly,w,70.27027027,0,[word_response],subject-19.csv,1380,0,75,5
46,0,3.64,2.35,32.48,3,cycle,44,5,8,19,Verb,Noun,,7,1,2,2,language,w,73.91304348,1,[word_response],subject-19.csv,1162,0,18778,3248
46,0,,3.08,0.14,3,stippled ,#N/A,9,5,19,Verb,Noun,,4,1,2,1,trade,w,73.46938776,0,[word_response],subject-19.csv,1058,0,19981,14
46,0,2.94,3.61,172.76,3,systems,154,7,5,19,Noun,Adjective,,,1,2,1,short,w,73.58490566,1,[word_response],subject-19.csv,1548,0,18652,17276
46,0,,1.93,16.47,3,winds,27,5,6,19,Verb,Verb,,5,1,1,2,agreed,w,78.125,1,[word_response],subject-19.csv,761,0,14692,1647
46,0,,1.76,3.98,3,geese,4,5,4,19,Noun,Noun,,,1,1,1,wits,w,79.16666667,0,[word_response],subject-19.csv,753,0,400,398
46,0,2,4.75,0.05,3,vexes,#N/A,5,6,19,Verb,Noun,,5,1,2,1,street,w,79.45205479,1,[word_response],subject-19.csv,1218,0,19614,5
46,0,3.54,1.68,0.19,3,oaken,#N/A,5,5,19,Adjective,Determiner,,3,1,2,1,whose,w,78.37837838,0,[word_response],subject-19.csv,1205,0,19834,19
46,0,2.72,3.68,1.22,3,trillion,#N/A,8,5,19,Noun,Verb,,,1,2,1,droop,w,78.20512821,0,[word_response],subject-19.csv,923,0,77,122
46,0,4.36,2.53,0.07,3,gunboat,#N/A,7,5,19,Noun,Verb,,4,1,2,1,found,w,78.48101266,1,[word_response],subject-19.csv,1062,0,48923,7
46,0,2.34,2.31,962.8,3,way,263,3,5,19,Adverb,Verb,,4,1,1,2,agree,w,81.73076923,1,[word_response],subject-19.csv,1176,0,8181,96280
46,0,4.18,3.82,1.04,3,fart,#N/A,4,6,19,Verb,Adverb,,4,1,1,1,course,w,82.40740741,1,[word_response],subject-19.csv,1160,0,19694,104
46,0,,4,1.93,3,chilli,5,6,4,19,Noun,Verb,,3,1,2,1,call,w,83.76068376,1,[word_response],subject-19.csv,1165,0,19484,193
46,0,3.7,4.69,15.35,3,reaches,16,7,6,19,Verb,Noun,,,1,2,2,timers,w,82.5,0,[word_response],subject-19.csv,1903,0,51,1535
46,0,3.04,4.91,0.85,3,recede,#N/A,6,5,19,Verb,Noun,,,1,2,1,socks,w,82.94573643,1,[word_response],subject-19.csv,1142,0,991,85
46,0,,3.03,0.14,3,gimlet,#N/A,6,6,19,Noun,Verb,,,1,2,2,coding,w,83.07692308,1,[word_response],subject-19.csv,1724,0,494,14
46,0,2.82,4.53,0.12,3,snuffles,#N/A,8,5,19,Verb,Noun,,,1,2,2,model,w,83.20610687,1,[word_response],subject-19.csv,1946,0,13335,12
46,0,4.1,4,3.95,3,tides,4,5,5,19,Noun,Adjective,,,1,1,1,mauve,w,82.8358209,0,[word_response],subject-19.csv,2053,0,222,395
46,0,4.63,4.4,8.91,3,ski,17,3,8,19,Verb,Noun,,7,1,1,2,aircraft,w,82.96296296,1,[word_response],subject-19.csv,1574,0,6203,891
46,0,3.28,4.14,0.11,3,lifer ,#N/A,6,4,19,Noun,Verb,,,1,2,1,hugs,w,83.33333333,1,[word_response],subject-19.csv,978,0,103,11
46,0,3.25,3.2,737.78,3,year,343,4,7,19,Noun,Noun,,6,1,1,2,hundred,w,84,1,[word_response],subject-19.csv,2920,0,19109,73778
46,0,2.5,2.03,0.18,3,berate,#N/A,6,8,19,Verb,Verb,,7,1,2,2,involved,w,85.96491228,1,[word_response],subject-19.csv,1213,0,19964,18
46,0,3,2.04,141.09,3,meet,112,4,4,19,Verb,Verb,,3,1,1,1,gone,w,86.20689655,1,[word_response],subject-19.csv,904,0,19548,14109
46,0,,4.47,0.01,3,drubs,#N/A,5,5,19,Verb,Verb,,,1,1,1,nudge,w,86.66666667,1,[word_response],subject-19.csv,1814,0,153,1
46,0,4.04,2.5,6.46,3,oval,9,4,7,19,Adjective,Noun,,3,1,2,1,hipster,w,86.74033149,1,[word_response],subject-19.csv,1457,0,19060,646
50,0,2,4.75,0.05,3,vexes,#N/A,5,6,2,Verb,Noun,,5,1,2,1,street,w,66.66666667,1,[word_response],subject-2.csv,970,0,19614,5
50,0,4.36,2.53,0.07,3,gunboat,#N/A,7,5,2,Noun,Verb,,4,1,2,1,found,w,69.23076923,1,[word_response],subject-2.csv,983,0,48923,7
50,0,,1.93,16.47,3,winds,27,5,6,2,Verb,Verb,,5,1,1,2,agreed,w,66.66666667,1,[word_response],subject-2.csv,969,0,14692,1647
50,0,1.64,4.56,52.8,3,faith,49,5,4,2,Noun,Noun,,,1,1,1,rink,w,63.63636364,1,[word_response],subject-2.csv,825,0,141,5280
50,0,,3.08,0.14,3,stippled ,#N/A,9,5,2,Verb,Noun,,4,1,2,1,trade,w,69.76744186,1,[word_response],subject-2.csv,593,0,19981,14
50,0,,3.3,0.06,3,abase,#N/A,5,6,2,Verb,Noun,,5,1,2,2,number,w,71.11111111,1,[word_response],subject-2.csv,549,0,49385,6
50,0,4.64,4.8,190.4,3,building,177,8,4,2,Noun,Noun,6,3,1,2,1,food,w,73.07692308,1,[word_response],subject-2.csv,549,0,18992,19040
50,0,,1.76,3.98,3,geese,4,5,4,2,Noun,Noun,,,1,1,1,wits,w,71.69811321,0,[word_response],subject-2.csv,643,0,400,398
50,0,2.72,3.68,1.22,3,trillion,#N/A,8,5,2,Noun,Verb,,,1,2,1,droop,w,72.4137931,1,[word_response],subject-2.csv,1202,0,77,122
50,0,3.64,2.35,32.48,3,cycle,44,5,8,2,Verb,Noun,,7,1,2,2,language,w,72.72727273,1,[word_response],subject-2.csv,1051,0,18778,3248
50,0,2.94,3.61,172.76,3,systems,154,7,5,2,Noun,Adjective,,,1,2,1,short,w,74.64788732,1,[word_response],subject-2.csv,1050,0,18652,17276
50,0,2.17,4.22,0.05,3,rethinks,#N/A,8,5,2,Verb,Adjective,,,1,2,2,scaly,w,75.64102564,1,[word_response],subject-2.csv,1463,0,75,5
50,0,2.83,2.41,5.09,3,briskly,8,7,5,2,Adjective,Verb,,3,1,2,2,allow,w,77.64705882,1,[word_response],subject-2.csv,764,0,11469,509
30,,,0,,0,gimlet,,,6,1,,,,,1,,,coidng,nw,76,1,[nonword_response],subject-1.csv,521,0,0,0
50,0,3.54,1.68,0.19,3,oaken,#N/A,5,5,2,Adjective,Determiner,,3,1,2,1,whose,w,79.56989247,1,[word_response],subject-2.csv,1033,0,19834,19
50,0,,4.47,0.01,3,drubs,#N/A,5,5,2,Verb,Verb,,,1,1,1,nudge,w,81,1,[word_response],subject-2.csv,1384,0,153,1
50,0,3.28,4.14,0.11,3,lifer ,#N/A,6,4,2,Noun,Verb,,,1,2,1,hugs,w,81.9047619,1,[word_response],subject-2.csv,825,0,103,11
50,0,3,2.04,141.09,3,meet,112,4,4,2,Verb,Verb,,3,1,1,1,gone,w,82.60869565,1,[word_response],subject-2.csv,585,0,19548,14109
50,0,4.18,3.82,1.04,3,fart,#N/A,4,6,2,Verb,Adverb,,4,1,1,1,course,w,83.05084746,1,[word_response],subject-2.csv,903,0,19694,104
50,0,3.04,4.91,0.85,3,recede,#N/A,6,5,2,Verb,Noun,,,1,2,1,socks,w,83.19327731,1,[word_response],subject-2.csv,742,0,991,85
50,0,3.25,3.2,737.78,3,year,343,4,7,2,Noun,Noun,,6,1,1,2,hundred,w,83.33333333,1,[word_response],subject-2.csv,871,0,19109,73778
50,0,3.7,4.69,15.35,3,reaches,16,7,6,2,Verb,Noun,,,1,2,2,timers,w,83.60655738,1,[word_response],subject-2.csv,761,0,51,1535
50,0,4.1,4,3.95,3,tides,4,5,5,2,Noun,Adjective,,,1,1,1,mauve,w,83.72093023,1,[word_response],subject-2.csv,785,0,222,395
50,0,2.34,2.31,962.8,3,way,263,3,5,2,Adverb,Verb,,4,1,1,2,agree,w,83.84615385,1,[word_response],subject-2.csv,661,0,8181,96280
50,0,2.5,2.03,0.18,3,berate,#N/A,6,8,2,Verb,Verb,,7,1,2,2,involved,w,84.72222222,1,[word_response],subject-2.csv,994,0,19964,18
50,0,4.04,2.5,6.46,3,oval,9,4,7,2,Adjective,Noun,,3,1,2,1,hipster,w,85.23489933,1,[word_response],subject-2.csv,1425,0,19060,646
50,0,,3.03,0.14,3,gimlet,#N/A,6,6,2,Noun,Verb,,,1,2,2,coding,w,86.7816092,1,[word_response],subject-2.csv,1055,0,494,14
50,0,2.82,4.53,0.12,3,snuffles,#N/A,8,5,2,Verb,Noun,,,1,2,2,model,w,86.93181818,1,[word_response],subject-2.csv,734,0,13335,12
50,0,,4,1.93,3,chilli,5,6,4,2,Noun,Verb,,3,1,2,1,call,w,87.00564972,1,[word_response],subject-2.csv,787,0,19484,193
50,0,4.63,4.4,8.91,3,ski,17,3,8,2,Verb,Noun,,7,1,1,2,aircraft,w,87.15083799,1,[word_response],subject-2.csv,900,0,6203,891
23,0,2.72,3.68,1.22,3,trillion,#N/A,8,5,20,Noun,Verb,,,1,2,1,droop,w,95.5,1,[word_response],subject-20.csv,556,0,77,122
23,0,2.17,4.22,0.05,3,rethinks,#N/A,8,5,20,Verb,Adjective,,,1,2,2,scaly,w,95.6097561,1,[word_response],subject-20.csv,945,0,75,5
23,0,4.36,2.53,0.07,3,gunboat,#N/A,7,5,20,Noun,Verb,,4,1,2,1,found,w,95.83333333,1,[word_response],subject-20.csv,479,0,48923,7
23,0,3.64,2.35,32.48,3,cycle,44,5,8,20,Verb,Noun,,7,1,2,2,language,w,96.03524229,1,[word_response],subject-20.csv,580,0,18778,3248
23,0,,1.93,16.47,3,winds,27,5,6,20,Verb,Verb,,5,1,1,2,agreed,w,95.72649573,0,[word_response],subject-20.csv,604,0,14692,1647
23,0,2.94,3.61,172.76,3,systems,154,7,5,20,Noun,Adjective,,,1,2,1,short,w,95.78059072,1,[word_response],subject-20.csv,554,0,18652,17276
23,0,4.64,4.8,190.4,3,building,177,8,4,20,Noun,Noun,6,3,1,2,1,food,w,95.83333333,1,[word_response],subject-20.csv,632,0,18992,19040
23,0,3.54,1.68,0.19,3,oaken,#N/A,5,5,20,Adjective,Determiner,,3,1,2,1,whose,w,95.93495935,1,[word_response],subject-20.csv,796,0,19834,19
23,0,2.83,2.41,5.09,3,briskly,8,7,5,20,Adjective,Verb,,3,1,2,2,allow,w,95.96774194,1,[word_response],subject-20.csv,617,0,11469,509
23,0,2,4.75,0.05,3,vexes,#N/A,5,6,20,Verb,Noun,,5,1,2,1,street,w,96.03174603,1,[word_response],subject-20.csv,576,0,19614,5
30,,,0,,0,acid,,,5,1,,,,,1,,,adedd,nw,76.92307692,1,[nonword_response],subject-1.csv,599,0,0,0
23,0,,3.08,0.14,3,stippled ,#N/A,9,5,20,Verb,Noun,,4,1,2,1,trade,w,96.07843137,1,[word_response],subject-20.csv,566,0,19981,14
23,0,,3.3,0.06,3,abase,#N/A,5,6,20,Verb,Noun,,5,1,2,2,number,w,96.18320611,1,[word_response],subject-20.csv,794,0,49385,6
23,0,1.64,4.56,52.8,3,faith,49,5,4,20,Noun,Noun,,,1,1,1,rink,w,95.91078067,1,[word_response],subject-20.csv,949,0,141,5280
23,0,,1.76,3.98,3,geese,4,5,4,20,Noun,Noun,,,1,1,1,wits,w,95.98540146,1,[word_response],subject-20.csv,489,0,400,398
23,0,4.1,4,3.95,3,tides,4,5,5,20,Noun,Adjective,,,1,1,1,mauve,w,95.68345324,0,[word_response],subject-20.csv,791,0,222,395
23,0,,3.03,0.14,3,gimlet,#N/A,6,6,20,Noun,Verb,,,1,2,2,coding,w,95.72953737,1,[word_response],subject-20.csv,623,0,494,14
23,0,2.34,2.31,962.8,3,way,263,3,5,20,Adverb,Verb,,4,1,1,2,agree,w,95.5017301,1,[word_response],subject-20.csv,629,0,8181,96280
23,0,,4.47,0.01,3,drubs,#N/A,5,5,20,Verb,Verb,,,1,1,1,nudge,w,95.62289562,1,[word_response],subject-20.csv,756,0,153,1
23,0,2.82,4.53,0.12,3,snuffles,#N/A,8,5,20,Verb,Noun,,,1,2,2,model,w,95.43973941,1,[word_response],subject-20.csv,495,0,13335,12
23,0,4.04,2.5,6.46,3,oval,9,4,7,20,Adjective,Noun,,3,1,2,1,hipster,w,95.37037037,1,[word_response],subject-20.csv,1153,0,19060,646
23,0,2.5,2.03,0.18,3,berate,#N/A,6,8,20,Verb,Verb,,7,1,2,2,involved,w,95.41284404,1,[word_response],subject-20.csv,737,0,19964,18
23,0,,4,1.93,3,chilli,5,6,4,20,Noun,Verb,,3,1,2,1,call,w,94.87951807,0,[word_response],subject-20.csv,690,0,19484,193
23,0,3.04,4.91,0.85,3,recede,#N/A,6,5,20,Verb,Noun,,,1,2,1,socks,w,94.94047619,1,[word_response],subject-20.csv,1284,0,991,85
