age,bigram_frequency,concreteness,correct,diversity,word_freq,initial,letters,response_time,sex,subject_nr,item,trans_prob
20,59,2.86,1,102,21857,modern,3,637,1,6,age,0.000758725
20,,,1,,,lead,5,637,1,6,aized,0
20,26,2.46,1,3,27467,wrongful,3,638,1,6,act,0.07804878
20,10,3.48,1,103,1637,natural,6,639,1,6,allies,0.015857492
20,35,2.38,1,2048,30410,or,4,641,1,6,able,0.0000324
20,,,1,,,nudge,6,643,1,6,awshed,0
20,10,1.45,1,395,2220,these,8,644,1,6,abstract,0.000112
20,0,3.07,1,0,25203,assemblage,6,646,1,6,across,0
20,,,1,,,forward,6,646,1,6,arthed,0
20,15,3.07,1,4,25203,stumble,6,647,1,6,across,0.066037736
20,131,2.45,1,289,3304,whole,6,648,1,6,affair,0.000535834
20,,,1,,,output,5,649,1,6,anths,0
20,281,1.52,1,143,2682878,few,3,650,1,6,and,0.001304734
20,,,1,,,coding,4,652,1,6,ance,0
20,,,1,,,please,5,654,1,6,alned,0
20,,,1,,,field,5,655,1,6,apsed,0
20,0,2.59,1,0,1600,orate,5,656,1,6,alert,0
20,,,1,,,ways,6,659,1,6,almbed,0
20,0,1.77,1,0,197116,acronym,5,671,1,6,about,0
20,0,2.71,1,0,10940,taxes,6,673,1,6,access,0
20,13,3.97,1,26,966,climb,6,681,1,6,aboard,0.004906334
20,0,3.32,1,0,7290,wicket,6,688,1,6,active,0
20,0,1.57,1,0,1159,nemesis,6,690,1,6,accord,0
20,14,3.14,1,25,4254,eaten,5,698,1,6,alive,0.016528926
20,13,1.77,1,1,197116,brag,5,698,1,6,about,0.351351351
20,,,1,,,picture,6,698,1,6,anuque,0
20,,,1,,,art,5,709,1,6,ainde,0
20,10,3.97,1,259,966,back,6,713,1,6,aboard,0.000489
20,336,1.77,1,1743,197116,with,5,715,1,6,about,0.0000261
20,43,2.59,1,138,1600,red,5,716,1,6,alert,0.001453488
20,14,2.71,1,787,10940,any,6,717,1,6,access,0.0000886
20,,,1,,,knight,5,718,1,6,alide,0
20,12,2.12,1,220,117138,black,5,724,1,6,after,0.003132404
20,11,2.45,1,16,3304,recruit,6,725,1,6,affair,0.041797283
20,0,2.45,1,0,3304,sable,6,725,1,6,affair,0
20,,,1,,,tank,6,730,1,6,aruild,0
20,,,1,,,fire,5,731,1,6,aifes,0
20,24,2.86,1,3,21857,bygone,3,737,1,6,age,0.155339806
20,11,2.73,1,16,10437,cab,6,741,1,6,advice,0.01616031
20,12,4.4,1,15,5078,mature,5,743,1,6,adult,0.006774362
20,,,1,,,group,4,744,1,6,aizo,0
20,,,1,,,project,6,765,1,6,ainged,0
20,,,1,,,laminate,5,773,1,6,alemn,0
20,,,1,,,easter,5,777,1,6,aroit,0
20,,,1,,,recent,5,789,1,6,aived,0
20,,,1,,,sound,6,791,1,6,awphth,0
20,,,1,,,easy,3,792,1,6,ags,0
20,,,1,,,comes,4,800,1,6,alve,0
20,,,1,,,bag,5,814,1,6,ampts,0
20,,,1,,,raw,5,821,1,6,aiced,0
20,,,1,,,yearly,4,846,1,6,aoll,0
20,,,1,,,socks,4,847,1,6,almn,0
20,,,1,,,involved,5,848,1,6,arned,0
20,,,1,,,front,5,859,1,6,apths,0
20,0,2.74,1,0,15429,chevron,6,422,0,7,amount,0
20,,,1,,,recent,5,425,0,7,aived,0
20,0,3.14,1,0,4254,habitat,5,430,0,7,alive,0
20,,,1,,,sheet,5,431,0,7,armth,0
20,103,2.73,1,111,10437,offer,6,437,0,7,advice,0.001386001
20,,,1,,,nudge,6,437,0,7,awshed,0
20,40,3.32,1,12,7290,chronic,6,438,0,7,active,0.006462985
20,,,1,,,bed,8,438,0,7,aughntch,0
20,15,2.31,1,6,5780,virtual,7,440,0,7,absence,0.013559322
20,,,1,,,raw,5,443,0,7,aiced,0
20,0,1.45,1,0,2220,imbue,8,444,0,7,abstract,0
20,11,2.73,1,16,10437,cab,6,447,0,7,advice,0.01616031
20,13,1.77,1,1,197116,brag,5,450,0,7,about,0.351351351
20,11,1.57,1,110,1159,trade,6,451,0,7,accord,0.000700666
20,,,1,,,answer,4,454,0,7,aggs,0
20,,,1,,,excel,5,454,0,7,aifed,0
20,22,1.8,1,240,56208,white,7,457,0,7,against,0.000814531
20,26,2.46,1,3,27467,wrongful,3,458,0,7,act,0.07804878
20,,,1,,,easter,5,459,0,7,aroit,0
20,35,2.38,1,2048,30410,or,4,463,0,7,able,0.0000324
20,10,3.48,1,103,1637,natural,6,472,0,7,allies,0.015857492
20,,,1,,,connection,5,473,0,7,aunde,0
20,,,1,,,table,6,475,0,7,amonte,0
20,,,1,,,fire,5,476,0,7,aifes,0
20,,,1,,,seven,6,476,0,7,amooph,0
20,11,2.74,1,109,15429,extra,6,478,0,7,amount,0.00199078
20,24,2.46,1,342,27467,every,3,478,0,7,act,0.000772355
20,,,1,,,lead,5,480,0,7,aized,0
20,0,2.86,1,0,22099,xylophone,6,482,0,7,action,0
20,,,1,,,bag,5,482,0,7,ampts,0
20,10,4.4,1,252,5078,large,5,485,0,7,adult,0.000444168
20,10,3.07,1,144,25203,support,6,485,0,7,across,0.00187699
20,10,3.33,1,2,25748,airspace,5,489,0,7,above,0.117647059
20,0,2.12,1,0,117138,trellis,5,489,0,7,after,0
20,100,3.14,1,125,4254,kept,5,492,0,7,alive,0.002446526
20,336,1.77,1,1743,197116,with,5,495,0,7,about,0.0000261
20,,,1,,,poor,5,500,0,7,aphth,0
20,,,1,,,phone,6,504,0,7,athrex,0
20,10,1.45,1,395,2220,these,8,509,0,7,abstract,0.000112
20,24,2.86,1,3,21857,bygone,3,510,0,7,age,0.155339806
20,35,2.86,1,4,22099,reflex,6,510,0,7,action,0.046321526
20,,,1,,,coding,4,511,0,7,ance,0
20,14,2.71,1,787,10940,any,6,514,0,7,access,0.0000886
20,131,2.45,1,289,3304,whole,6,521,0,7,affair,0.000535834
20,0,3.32,1,0,7290,wicket,6,524,0,7,active,0
20,,,1,,,lion,5,531,0,7,alogg,0
20,43,2.59,1,138,1600,red,5,535,0,7,alert,0.001453488
20,,,1,,,form,6,535,0,7,arnths,0
20,28,2.38,1,19,30410,scarcely,4,540,0,7,able,0.007159905
20,,,1,,,hugs,4,540,0,7,aths,0
20,,,1,,,project,6,540,0,7,ainged,0
20,0,2.45,1,0,3304,sable,6,543,0,7,affair,0
20,,,1,,,field,5,550,0,7,apsed,0
20,0,2.72,1,0,3941,talisman,6,553,0,7,abroad,0
20,,,1,,,forward,6,554,0,7,arthed,0
20,12,2.12,1,220,117138,black,5,559,0,7,after,0.003132404
20,33,2.72,1,148,3941,working,6,562,0,7,abroad,0.0007179
20,24,2.27,1,3,262447,amidst,3,562,0,7,all,0.296370968
20,0,2.59,1,0,1600,orate,5,564,0,7,alert,0
20,,,1,,,month,4,568,0,7,abbs,0.000588755
20,0,2,1,0,56231,hoary,5,573,0,7,again,0
20,281,1.52,1,143,2682878,few,3,574,0,7,and,0.001304734
20,,,1,,,saved,6,580,0,7,ashrim,0
20,0,2.86,1,0,21857,jink,3,583,0,7,age,0
20,19,2.71,1,6,10940,wheelchair,6,585,0,7,access,0.017160686
20,,,1,,,laminate,5,585,0,7,alemn,0
20,0,3.33,1,0,25748,dissemble,5,590,0,7,above,0
20,37,3,1,19,8238,pan,3,595,0,7,add,0.085470085
20,20,3.33,1,199,25748,face,5,596,0,7,above,0.000343073
20,10,3.97,1,259,966,back,6,607,0,7,aboard,0.000489
20,15,3.07,1,4,25203,stumble,6,610,0,7,across,0.066037736
20,,,1,,,tank,6,614,0,7,aruild,0
20,21,3.32,1,201,7290,under,6,615,0,7,active,0.004194452
20,,,1,,,group,4,615,0,7,aizo,0
20,,,1,,,city,5,616,0,7,awtch,0
20,10,3.08,1,9,15891,graphic,7,618,0,7,account,0.018656716
20,,,1,,,works,5,620,0,7,arnde,0
20,25,2.86,1,155,22099,common,6,622,0,7,action,0.000712368
20,10,2.12,1,1,117138,seeker,5,623,0,7,after,0.126582278
20,0,3.48,1,0,1637,helix,6,623,0,7,allies,0
20,0,3,1,0,8238,quad,3,624,0,7,add,0
20,51,3.48,1,2,1637,wartime,6,628,0,7,allies,0.048710602
20,,,1,,,comes,4,629,0,7,alve,0
20,,,1,,,account,3,637,0,7,ank,0
20,,,1,,,art,5,642,0,7,ainde,0
20,13,1.45,1,21,2220,purely,8,645,0,7,abstract,0.004290172
20,,,1,,,socks,4,646,0,7,almn,0
20,,,1,,,speech,4,648,0,7,atru,0
20,0,3.97,1,0,966,comely,6,652,0,7,aboard,0
20,,,1,,,course,7,653,0,7,aughthe,0
20,14,3.14,1,25,4254,eaten,5,656,0,7,alive,0.016528926
20,,,1,,,ways,6,656,0,7,almbed,0
20,10,1.52,1,1,2682878,acne,3,663,0,7,and,0.0746
20,,,1,,,market,5,664,0,7,awhus,0
20,0,2.71,1,0,10940,taxes,6,668,0,7,access,0
20,0,1.52,1,0,2682878,drubs,3,673,0,7,and,0
20,0,3.07,1,0,25203,assemblage,6,680,0,7,across,0
20,,,1,,,force,6,680,0,7,aished,0
20,0,2.27,1,0,262447,warren,3,682,0,7,all,0
20,59,2.86,1,102,21857,modern,3,683,0,7,age,0.000758725
20,10,2.74,1,8,15429,finite,6,686,0,7,amount,0.025316456
20,10,2.72,1,11,3941,shipped,6,686,0,7,abroad,0.022099448
20,13,2.71,1,597,3597,who,5,688,0,7,abuse,0.000174
20,35,3.08,1,750,15891,our,7,689,0,7,account,0.000336821
20,14,2.27,1,295,262447,big,3,693,0,7,all,0.00121179
20,0,1.57,1,0,1159,nemesis,6,693,0,7,accord,0
20,,alemn,1,,,laminate,0,693,0,7,,0.010085729
20,10,2.59,1,19,1600,flood,5,694,0,7,alert,0.022222222
20,0,3.08,1,0,15891,oaf,7,696,0,7,account,0
20,,,1,,,letter,5,699,0,7,ardge,0
20,0,1.77,1,0,197116,acronym,5,700,0,7,about,0
20,153,2.31,1,1375,5780,their,7,707,0,7,absence,0.0000422
20,,,1,,,final,5,707,0,7,ainns,0
20,11,2.45,1,16,3304,recruit,6,708,0,7,affair,0.041797283
20,,,1,,,output,5,708,0,7,anths,0
20,68,1.8,1,1,56208,grudge,7,709,0,7,against,0.352331606
20,13,3.97,1,26,966,climb,6,710,0,7,aboard,0.004906334
20,0,4.4,1,0,5078,saccade,5,712,0,7,adult,0
20,,,1,,,despite,4,714,0,7,ards,0
20,,,1,,,front,5,731,0,7,apths,0
20,,,1,,,razor,6,739,0,7,akrath,0
20,,,1,,,advance,6,741,0,7,ashluk,0
20,,,1,,,mug,6,741,0,7,alched,0
20,,,1,,,manage,4,764,0,7,acth,0.016881827
20,,,1,,,yearly,4,810,0,7,aoll,0
20,,,1,,,involved,5,817,0,7,arned,0
20,,,1,,,march,6,819,0,7,ancsed,0
20,,,1,,,girl,5,853,0,7,anzed,0
20,,,1,,,subject,4,855,0,7,arls,0
20,0,3.32,1,0,7290,wicket,6,414,1,8,active,0
20,0,3.97,1,0,966,comely,6,416,1,8,aboard,0
20,281,1.52,1,143,2682878,few,3,422,1,8,and,0.001304734
20,35,3.08,1,750,15891,our,7,423,1,8,account,0.000336821
20,0,4.11,1,0,19076,exclaim,3,426,1,8,air,0
20,0,2.73,1,0,10437,ley,6,429,1,8,advice,0
20,0,2.46,1,0,27467,elixir,3,430,1,8,act,0
20,,,1,,,course,7,432,1,8,aughthe,0
20,,,1,,,comes,4,435,1,8,alve,0
20,,,1,,,connection,5,441,1,8,aunde,0
20,153,2.31,1,1375,5780,their,7,444,1,8,absence,0.0000422
20,25,2.86,1,155,22099,common,6,451,1,8,action,0.000712368
20,0,1.57,1,0,1159,nemesis,6,464,1,8,accord,0
20,0,2.59,1,0,1600,orate,5,469,1,8,alert,0
20,,,1,,,involved,5,469,1,8,arned,0
20,0,4.4,1,0,5078,saccade,5,473,1,8,adult,0
20,40,3.32,1,12,7290,chronic,6,475,1,8,active,0.006462985
20,,,1,,,lion,5,477,1,8,alogg,0
20,,,1,,,sound,6,481,1,8,awphth,0
20,11,4.11,1,122,19076,former,3,482,1,8,air,0.001237259
20,,,1,,,form,6,483,1,8,arnths,0
20,10,3.08,1,9,15891,graphic,7,485,1,8,account,0.018656716
20,24,2.86,1,3,21857,bygone,3,489,1,8,age,0.155339806
20,10,1.52,1,1,2682878,acne,3,491,1,8,and,0.0746
20,22,2.71,1,7,3597,racial,5,492,1,8,abuse,0.01875
20,0,2.71,1,0,3597,opulent,5,501,1,8,abuse,0
20,,,1,,,mug,6,501,1,8,alched,0
20,12,2.12,1,220,117138,black,5,512,1,8,after,0.003132404
20,,,1,,,field,5,512,1,8,apsed,0
20,0,3.33,1,0,25748,dissemble,5,514,1,8,above,0
20,0,2.71,1,0,10940,taxes,6,517,1,8,access,0
20,59,2.86,1,102,21857,modern,3,528,1,8,age,0.000758725
20,13,2.71,1,597,3597,who,5,529,1,8,abuse,0.000174
20,,,1,,,saved,6,530,1,8,ashrim,0
20,15,3.07,1,4,25203,stumble,6,535,1,8,across,0.066037736
20,,,1,,,tank,6,535,1,8,aruild,0
20,12,4.4,1,15,5078,mature,5,544,1,8,adult,0.006774362
20,,,1,,,please,5,548,1,8,alned,0
20,17,3,1,196,8238,four,3,552,1,8,add,0.000303523
20,68,1.8,1,1,56208,grudge,7,556,1,8,against,0.352331606
20,10,1.45,1,395,2220,these,8,562,1,8,abstract,0.000112
20,14,2.27,1,295,262447,big,3,570,1,8,all,0.00121179
20,,,1,,,speech,4,570,1,8,atru,0
20,0,3.07,1,0,25203,assemblage,6,573,1,8,across,0
20,10,3.33,1,2,25748,airspace,5,580,1,8,above,0.117647059
20,,,1,,,coding,4,584,1,8,ance,0
20,,,1,,,answer,4,585,1,8,aggs,0
20,43,2.59,1,138,1600,red,5,595,1,8,alert,0.001453488
20,,,1,,,group,4,597,1,8,aizo,0
20,14,2.71,1,787,10940,any,6,599,1,8,access,0.0000886
20,19,2.71,1,6,10940,wheelchair,6,599,1,8,access,0.017160686
20,51,3.48,1,2,1637,wartime,6,601,1,8,allies,0.048710602
20,21,3.32,1,201,7290,under,6,603,1,8,active,0.004194452
20,11,2.73,1,16,10437,cab,6,603,1,8,advice,0.01616031
20,0,2.38,1,0,30410,yonder,4,603,1,8,able,0
20,0,2.27,1,0,262447,warren,3,604,1,8,all,0
20,,,1,,,excel,5,605,1,8,aifed,0
20,100,3.14,1,125,4254,kept,5,606,1,8,alive,0.002446526
20,10,2.72,1,11,3941,shipped,6,607,1,8,abroad,0.022099448
20,,,1,,,steam,5,613,1,8,amibe,0
20,10,3.97,1,259,966,back,6,614,1,8,aboard,0.000489
20,13,1.77,1,1,197116,brag,5,615,1,8,about,0.351351351
20,,,1,,,ways,6,619,1,8,almbed,0
20,0,3.08,1,0,15891,oaf,7,621,1,8,account,0
20,13,3.97,1,26,966,climb,6,624,1,8,aboard,0.004906334
20,17,2,1,7,56231,surfaced,5,625,1,8,again,0.038674033
20,,,1,,,fire,5,625,1,8,aifes,0
20,37,3,1,19,8238,pan,3,630,1,8,add,0.085470085
20,33,2.72,1,148,3941,working,6,631,1,8,abroad,0.0007179
20,0,2.86,1,0,22099,xylophone,6,637,1,8,action,0
20,10,2.74,1,8,15429,finite,6,638,1,8,amount,0.025316456
20,0,2.31,1,0,5780,ribbed,7,643,1,8,absence,0
20,21,1.57,1,29,1159,lake,6,644,1,8,accord,0.010085729
20,,,1,,,sheet,5,644,1,8,armth,0
20,103,2.73,1,111,10437,offer,6,645,1,8,advice,0.001386001
20,10,3.48,1,103,1637,natural,6,646,1,8,allies,0.015857492
20,35,2.38,1,2048,30410,or,4,653,1,8,able,0.0000324
20,0,1.52,1,0,2682878,drubs,3,653,1,8,and,0
20,0,2,1,0,56231,hoary,5,654,1,8,again,0
20,,,1,,,subject,4,660,1,8,arls,0
20,0,3.14,1,0,4254,habitat,5,661,1,8,alive,0
20,,,1,,,forward,6,665,1,8,arthed,0
20,0,2.12,1,0,117138,trellis,5,668,1,8,after,0
20,,,1,,,easy,3,674,1,8,ags,0
20,,,1,,,works,5,675,1,8,arnde,0
20,,,1,,,girl,5,677,1,8,anzed,0
20,11,2.74,1,109,15429,extra,6,683,1,8,amount,0.00199078
20,,,1,,,letter,5,683,1,8,ardge,0
20,0,1.77,1,0,197116,acronym,5,684,1,8,about,0
20,,,1,,,art,5,688,1,8,ainde,0
20,10,2,1,119,56231,green,5,689,1,8,again,0.00177632
20,11,1.57,1,110,1159,trade,6,690,1,8,accord,0.000700666
20,336,1.77,1,1743,197116,with,5,692,1,8,about,0.0000261
20,131,2.45,1,289,3304,whole,6,694,1,8,affair,0.000535834
20,13,1.45,1,21,2220,purely,8,695,1,8,abstract,0.004290172
20,22,1.8,1,240,56208,white,7,700,1,8,against,0.000814531
20,35,2.86,1,4,22099,reflex,6,704,1,8,action,0.046321526
20,0,2.86,1,0,21857,jink,3,704,1,8,age,0
20,,,1,,,front,5,707,1,8,apths,0
20,,,1,,,march,6,710,1,8,ancsed,0
20,,,1,,,nudge,6,710,1,8,awshed,0
20,16,4.11,1,2,19076,ambient,3,713,1,8,air,0.0778
20,10,3.07,1,144,25203,support,6,715,1,8,across,0.00187699
20,,,1,,,month,4,715,1,8,abbs,0.000588755
20,0,2.74,1,0,15429,chevron,6,720,1,8,amount,0
20,14,3.14,1,25,4254,eaten,5,723,1,8,alive,0.016528926
20,,,1,,,clearly,6,728,1,8,awcked,0
20,,,1,,,time,6,728,1,8,aphlar,0
20,,,1,,,picture,6,732,1,8,anuque,0
20,10,2.12,1,1,117138,seeker,5,733,1,8,after,0.126582278
20,15,2.31,1,6,5780,virtual,7,735,1,8,absence,0.013559322
20,,,1,,,final,5,740,1,8,ainns,0
20,,,1,,,lead,5,740,1,8,aized,0
20,,,1,,,poor,5,746,1,8,aphth,0
20,,,1,,,city,5,751,1,8,awtch,0
20,,,1,,,raw,5,751,1,8,aiced,0
20,,,1,,,hugs,4,757,1,8,aths,0
20,,,1,,,recent,5,758,1,8,aived,0
20,,alemn,1,,,laminate,0,762,1,8,,0.010085729
20,,,1,,,bag,5,765,1,8,ampts,0
20,,,1,,,manage,4,805,1,8,acth,0.016881827
20,,,1,,,force,6,815,1,8,aished,0
20,,,1,,,phone,6,821,1,8,athrex,0
20,,,1,,,advance,6,828,1,8,ashluk,0
20,,,1,,,market,5,831,1,8,awhus,0
20,,,1,,,yearly,4,833,1,8,aoll,0
20,,,1,,,despite,4,840,1,8,ards,0
20,,,1,,,knight,5,845,1,8,alide,0
20,,,1,,,socks,4,849,1,8,almn,0
20,,,1,,,output,5,859,1,8,anths,0
20,,,1,,,bed,8,863,1,8,aughntch,0
19,10,3.97,1,259,966,back,6,514,1,9,aboard,0.000489
19,12,2.12,1,220,117138,black,5,455,1,9,after,0.003132404
19,25,2.86,1,155,22099,common,6,486,1,9,action,0.000712368
19,14,2.71,1,787,10940,any,6,703,1,9,access,0.0000886
19,14,2.27,1,295,262447,big,3,574,1,9,all,0.00121179
19,10,2,1,119,56231,green,5,453,1,9,again,0.00177632
19,10,4.4,1,252,5078,large,5,669,1,9,adult,0.000444168
19,11,4.11,1,122,19076,former,3,548,1,9,air,0.001237259
19,24,2.46,1,342,27467,every,3,706,1,9,act,0.000772355
19,100,3.14,1,125,4254,kept,5,427,1,9,alive,0.002446526
19,17,3,1,196,8238,four,3,525,1,9,add,0.000303523
19,20,3.33,1,199,25748,face,5,669,1,9,above,0.000343073
19,10,1.45,1,395,2220,these,8,505,1,9,abstract,0.000112
19,22,1.8,1,240,56208,white,7,699,1,9,against,0.000814531
19,10,3.07,1,144,25203,support,6,566,1,9,across,0.00187699
19,131,2.45,1,289,3304,whole,6,579,1,9,affair,0.000535834
19,21,3.32,1,201,7290,under,6,662,1,9,active,0.004194452
19,336,1.77,1,1743,197116,with,5,647,1,9,about,0.0000261
19,33,2.72,1,148,3941,working,6,480,1,9,abroad,0.0007179
19,13,2.71,1,597,3597,who,5,567,1,9,abuse,0.000174
19,153,2.31,1,1375,5780,their,7,563,1,9,absence,0.0000422
19,11,1.57,1,110,1159,trade,6,462,1,9,accord,0.000700666
19,35,2.38,1,2048,30410,or,4,605,1,9,able,0.0000324
19,103,2.73,1,111,10437,offer,6,661,1,9,advice,0.001386001
19,35,3.08,1,750,15891,our,7,717,1,9,account,0.000336821
19,43,2.59,1,138,1600,red,5,492,1,9,alert,0.001453488
19,10,3.48,1,103,1637,natural,6,583,1,9,allies,0.015857492
19,59,2.86,1,102,21857,modern,3,453,1,9,age,0.000758725
19,11,2.73,1,16,10437,cab,6,672,1,9,advice,0.01616031
19,24,2.86,1,3,21857,bygone,3,707,1,9,age,0.155339806
19,40,3.32,1,12,7290,chronic,6,497,1,9,active,0.006462985
19,10,3.33,1,2,25748,airspace,5,510,1,9,above,0.117647059
19,10,1.52,1,1,2682878,acne,3,523,1,9,and,0.0746
19,16,4.11,1,2,19076,ambient,3,561,1,9,air,0.0778
19,24,2.27,1,3,262447,amidst,3,627,1,9,all,0.296370968
19,13,1.77,1,1,197116,brag,5,738,1,9,about,0.351351351
19,13,3.97,1,26,966,climb,6,706,1,9,aboard,0.004906334
19,10,2.74,1,8,15429,finite,6,437,1,9,amount,0.025316456
19,21,1.57,1,29,1159,lake,6,537,1,9,accord,0.010085729
19,10,2.59,1,19,1600,flood,5,511,1,9,alert,0.022222222
19,10,3.08,1,9,15891,graphic,7,633,1,9,account,0.018656716
19,15,3.07,1,4,25203,stumble,6,649,1,9,across,0.066037736
19,51,3.48,1,2,1637,wartime,6,634,1,9,allies,0.048710602
19,17,2,1,7,56231,surfaced,5,503,1,9,again,0.038674033
19,26,2.46,1,3,27467,wrongful,3,463,1,9,act,0.07804878
19,19,2.71,1,6,10940,wheelchair,6,664,1,9,access,0.017160686
19,15,2.31,1,6,5780,virtual,7,460,1,9,absence,0.013559322
19,12,4.4,1,15,5078,mature,5,448,1,9,adult,0.006774362
19,37,3,1,19,8238,pan,3,696,1,9,add,0.085470085
19,13,1.45,1,21,2220,purely,8,573,1,9,abstract,0.004290172
19,35,2.86,1,4,22099,reflex,6,731,1,9,action,0.046321526
19,22,2.71,1,7,3597,racial,5,440,1,9,abuse,0.01875
19,10,2.12,1,1,117138,seeker,5,676,1,9,after,0.126582278
19,0,2.46,1,0,27467,elixir,3,426,1,9,act,0
19,0,3.07,1,0,25203,assemblage,6,622,1,9,across,0
19,0,3.33,1,0,25748,dissemble,5,577,1,9,above,0
19,0,3.97,1,0,966,comely,6,478,1,9,aboard,0
19,0,1.77,1,0,197116,acronym,5,597,1,9,about,0
19,0,1.52,1,0,2682878,drubs,3,730,1,9,and,0
19,0,2.74,1,0,15429,chevron,6,565,1,9,amount,0
19,0,2.73,1,0,10437,ley,6,521,1,9,advice,0
19,0,4.11,1,0,19076,exclaim,3,521,1,9,air,0
19,0,2.86,1,0,21857,jink,3,503,1,9,age,0
19,0,2,1,0,56231,hoary,5,721,1,9,again,0
19,0,3.14,1,0,4254,habitat,5,433,1,9,alive,0
19,0,2.12,1,0,117138,trellis,5,463,1,9,after,0
19,0,2.86,1,0,22099,xylophone,6,560,1,9,action,0
19,0,2.38,1,0,30410,yonder,4,620,1,9,able,0
19,0,3.32,1,0,7290,wicket,6,579,1,9,active,0
19,0,2.71,1,0,10940,taxes,6,511,1,9,access,0
19,0,2.27,1,0,262447,warren,3,668,1,9,all,0
19,0,2.71,1,0,3597,opulent,5,686,1,9,abuse,0
19,0,4.4,1,0,5078,saccade,5,420,1,9,adult,0
19,0,2.31,1,0,5780,ribbed,7,513,1,9,absence,0
19,0,1.57,1,0,1159,nemesis,6,425,1,9,accord,0
19,0,2.59,1,0,1600,orate,5,569,1,9,alert,0
19,0,3.08,1,0,15891,oaf,7,616,1,9,account,0
19,,,1,,,answer,4,572,1,9,aggs,0
19,,,1,,,clearly,6,508,1,9,awcked,0
19,,,1,,,bag,5,751,1,9,ampts,0
19,,,1,,,coding,4,721,1,9,ance,0
19,,,1,,,city,5,822,1,9,awtch,0
19,,,1,,,course,7,427,1,9,aughthe,0
19,,,1,,,bed,8,554,1,9,aughntch,0
19,,,1,,,advance,6,680,1,9,ashluk,0
19,,,1,,,art,5,740,1,9,ainde,0
19,,,1,,,comes,4,781,1,9,alve,0
19,,,1,,,despite,4,685,1,9,ards,0
19,,,1,,,easy,3,768,1,9,ags,0
19,,,1,,,connection,5,609,1,9,aunde,0
19,,,1,,,lion,5,754,1,9,alogg,0
19,,,1,,,excel,5,587,1,9,aifed,0
19,,,1,,,hugs,4,840,1,9,aths,0
19,,,1,,,final,5,581,1,9,ainns,0
19,,,1,,,force,6,733,1,9,aished,0
19,,,1,,,front,5,756,1,9,apths,0
19,,,1,,,girl,5,438,1,9,anzed,0
19,,,1,,,form,6,508,1,9,arnths,0
19,,,1,,,knight,5,621,1,9,alide,0
19,,,1,,,involved,5,452,1,9,arned,0
19,,,1,,,lead,5,545,1,9,aized,0
19,,,1,,,field,5,768,1,9,apsed,0
19,,,1,,,letter,5,585,1,9,ardge,0
19,,,1,,,fire,5,663,1,9,aifes,0
19,,,1,,,forward,6,528,1,9,arthed,0
19,,,1,,,group,4,697,1,9,aizo,0
19,,,1,,,sheet,5,835,1,9,armth,0
19,,,1,,,sound,6,504,1,9,awphth,0
19,,,1,,,time,6,500,1,9,aphlar,0
19,,,1,,,socks,4,597,1,9,almn,0
19,,,1,,,works,5,759,1,9,arnde,0
19,,,1,,,yearly,4,610,1,9,aoll,0
19,,,1,,,speech,4,492,1,9,atru,0
19,,,1,,,tank,6,622,1,9,aruild,0
19,,alemn,1,,,laminate,0,662,1,9,,0.010085729
19,,,1,,,steam,5,588,1,9,amibe,0
19,,,1,,,ways,6,453,1,9,almbed,0
19,,,1,,,subject,4,694,1,9,arls,0
19,,,1,,,march,6,645,1,9,ancsed,0
19,,,1,,,saved,6,755,1,9,ashrim,0
19,,,1,,,output,5,543,1,9,anths,0
19,,,1,,,poor,5,779,1,9,aphth,0
19,,,1,,,nudge,6,534,1,9,awshed,0
19,,,1,,,market,5,549,1,9,awhus,0
19,,,1,,,recent,5,679,1,9,aived,0
19,,,1,,,manage,4,516,1,9,acth,0.016881827
19,,,1,,,please,5,778,1,9,alned,0
19,,,1,,,mug,6,461,1,9,alched,0
19,,,1,,,picture,6,522,1,9,anuque,0
19,,,1,,,phone,6,576,1,9,athrex,0
19,,,1,,,raw,5,674,1,9,aiced,0
19,,,1,,,month,4,447,1,9,abbs,0.000588755
30,383,4.04,0,493,17309,about,5,584,1,26,eight,0.001943018
18,0,,0,116,0,above,6,1500,1,2,sturse,0.000466056
18,0,,0,116,0,above,6,1500,1,3,sturse,0.000466056
18,0,,0,116,0,above,6,481,1,8,sturse,0.000466056
18,0,,0,116,0,above,6,579,1,9,sturse,0.000466056
18,0,,0,116,0,above,6,363,1,12,sturse,0.000466056
18,0,,0,116,0,above,6,356,1,14,sturse,0.000466056
18,0,,0,116,0,above,6,401,1,17,sturse,0.000466056
18,0,,0,116,0,above,6,1500,0,27,sturse,0.000466056
18,0,,0,116,0,above,6,1500,0,28,sturse,0.000466056
19,0,,0,116,0,above,6,700,1,32,sturse,0.000466056
19,0,,0,116,0,above,6,700,1,41,sturse,0.000466056
21,0,,0,116,0,above,6,591,1,43,sturse,0.000466056
30,0,,0,2,0,abyss,6,1665,1,25,cuzzed,0.08
18,0,,0,76,0,account,5,900,1,1,musts,0.001573218
18,0,,0,76,0,account,5,3000,1,3,musts,0.001573218
18,0,,0,76,0,account,5,1590,1,4,musts,0.001573218
18,0,,0,76,0,account,5,803,1,6,musts,0.001573218
18,0,,0,76,0,account,5,1725,1,16,musts,0.001573218
18,0,,0,76,0,account,5,1659,1,18,musts,0.001573218
30,0,,0,76,0,account,5,252,1,25,musts,0.001573218
