acc,accuracy,age,average_response_time,avg_rt,background,bidi,block,canvas_backend,clock_backend,color_backend,compensation,consent,coordinates,correct,correct_Instructions,correct_new_sketchpad,correct_new_sketchpad_1,correct_new_touch_response_4,correct_new_touch_response_4_1,correct_new_touch_response_4_2,correct_new_touch_response_4_3,correct_new_touch_response_4_4,correct_new_touch_response_4_5,count_Age,count_Consent,count_Instructions,count_Prac_block,count_Sex,count_block_1,count_block_2,count_block_3,count_block_4,count_block_5,count_experiment,count_feedback,count_incongruent_block,count_new_feedback_1,count_new_logger_5,count_new_logger_5_1,count_new_logger_5_2,count_new_logger_5_3,count_new_logger_5_4,count_new_logger_5_5,count_new_reset_feedback,count_new_sketchpad,count_new_sketchpad_1,count_new_sketchpad_11,count_new_sketchpad_11_1,count_new_sketchpad_11_1_1,count_new_sketchpad_11_1_2,count_new_sketchpad_11_1_3,count_new_sketchpad_11_1_4,count_new_sketchpad_11_1_5,count_new_sketchpad_11_2,count_new_sketchpad_11_3,count_new_sketchpad_11_4,count_new_sketchpad_11_5,count_new_sketchpad_11_6,count_new_touch_response_4,count_new_touch_response_4_1,count_new_touch_response_4_2,count_new_touch_response_4_3,count_new_touch_response_4_4,count_new_touch_response_4_5,count_notes,count_trial_sequence_1,count_trial_sequence_2,count_trial_sequence_3,count_trial_sequence_4,count_trial_sequence_5,count_trial_sequence_6,count_trial_sequence_7,cursor_x,cursor_y,datetime,description,device_dpi,device_is_tablet,device_resolution_height,device_resolution_width,device_screen_diag,disable_garbage_collection,dm_source_file,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,form_response,form_var,freq,fullscreen,height,key,distance,keyboard_backend,live_row,live_row_Prac_block,live_row_block_1,loc,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions,response_feedback,response_new_sketchpad,response_new_sketchpad_1,response_new_touch_response_4,response_new_touch_response_4_1,response_new_touch_response_4_2,response_new_touch_response_4_3,response_new_touch_response_4_4,response_new_touch_response_4_5,response_time,response_time_Instructions,response_time_feedback,response_time_new_sketchpad,response_time_new_sketchpad_1,response_time_new_touch_response_4,response_time_new_touch_response_4_1,response_time_new_touch_response_4_2,response_time_new_touch_response_4_3,response_time_new_touch_response_4_4,response_time_new_touch_response_4_5,round_decimals,sampler_backend,sex,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,synth_backend,time_Age,time_Consent,time_Instructions,time_Prac_block,time_Sex,time_block_1,time_block_2,time_block_3,time_block_4,time_block_5,time_experiment,time_feedback,time_incongruent_block,time_new_feedback_1,time_new_logger_5,time_new_logger_5_1,time_new_logger_5_2,time_new_logger_5_3,time_new_logger_5_4,time_new_logger_5_5,time_new_reset_feedback,time_new_sketchpad,time_new_sketchpad_1,time_new_sketchpad_11,time_new_sketchpad_11_1,time_new_sketchpad_11_1_1,time_new_sketchpad_11_1_2,time_new_sketchpad_11_1_3,time_new_sketchpad_11_1_4,time_new_sketchpad_11_1_5,time_new_sketchpad_11_2,time_new_sketchpad_11_3,time_new_sketchpad_11_4,time_new_sketchpad_11_5,time_new_sketchpad_11_6,time_new_touch_response_4,time_new_touch_response_4_1,time_new_touch_response_4_2,time_new_touch_response_4_3,time_new_touch_response_4_4,time_new_touch_response_4_5,time_notes,time_trial_sequence_1,time_trial_sequence_2,time_trial_sequence_3,time_trial_sequence_4,time_trial_sequence_5,time_trial_sequence_6,time_trial_sequence_7,title,total_correct,total_response_time,total_responses,tp,uniform_coordinates,width
97.15909091,97.15909091,25,429.5113636,429.5113636,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,27,0,0,0,15,15,36,36,36,36,27,36,36,36,36,27,15,36,36,36,36,27,0,36,NA,15,36,36,36,27,796,219,10/25/17 10:50:49,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-28.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,73,96,droid,27,15,36,3,C:/Users/russe/Desktop/subject-28.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,7,7,7,7,7,3,365,638,NA,511,510,413,367,435,360,395,365,2,legacy,Female,1024,2,48000,-16,experiment,28,even,droid,10251,NA,16701,17851,NA,25964,45372,63952,83376,102228,2051,NA,NA,NA,NA,45332,63909,102189,83341,116021,NA,17340,25453,25030,25444,45332,63909,102189,83341,116021,44963,63472,101827,82944,115654,25030,44964,63472,101827,82944,115654,NA,44962,NA,25028,63471,101826,82942,115652,Runtime for Android template,171,75594,176,0.16,no,1280
97.17514124,97.17514124,25,429.2542373,429.2542373,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,28,0,0,0,15,15,36,36,36,36,28,36,36,36,36,28,15,36,36,36,36,28,0,36,NA,15,36,36,36,28,1089,218,10/25/17 10:50:49,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-28.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,34,96,droid,28,15,36,4,C:/Users/russe/Desktop/subject-28.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,7,7,7,7,7,4,384,638,NA,511,510,413,367,435,360,395,384,2,legacy,Female,1024,2,48000,-16,experiment,28,even,droid,10251,NA,16701,17851,NA,25964,45372,63952,83376,102228,2051,NA,NA,NA,NA,45332,63909,102189,83341,116478,NA,17340,25453,25030,25444,45332,63909,102189,83341,116478,44963,63472,101827,82944,116091,25030,44964,63472,101827,82944,116091,NA,44962,NA,25028,63471,101826,82942,116089,Runtime for Android template,172,75978,177,0.2,no,1280
97.20670391,97.20670391,25,430.7094972,430.7094972,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,30,0,0,0,15,15,36,36,36,36,30,36,36,36,36,30,15,36,36,36,36,30,0,36,NA,15,36,36,36,30,797,238,10/25/17 10:50:49,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-28.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,23,96,droid,30,15,36,3,C:/Users/russe/Desktop/subject-28.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,7,7,7,7,7,3,595,638,NA,511,510,413,367,435,360,395,595,2,legacy,Female,1024,2,48000,-16,experiment,28,even,droid,10251,NA,16701,17851,NA,25964,45372,63952,83376,102228,2051,NA,NA,NA,NA,45332,63909,102189,83341,117741,NA,17340,25453,25030,25444,45332,63909,102189,83341,117741,44963,63472,101827,82944,117144,25030,44964,63472,101827,82944,117144,NA,44962,NA,25028,63471,101826,82942,117143,Runtime for Android template,174,77097,179,0.2,no,1280
100,100,25,480.8116883,480.8116883,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,5,0,0,0,15,15,36,36,36,36,5,36,36,36,36,5,15,36,36,36,36,5,0,36,NA,15,36,36,36,5,522,303,10/05/2017 12:10,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-3.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,62,96,droid,5,15,,2,C:/Users/bluey/Desktop/subject-3.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,1,7,7,7,7,2,500,8121,NA,2348,1069,512,474,486,510,419,500,2,legacy,Female,1024,2,48000,-16,experiment,3,odd,droid,12735,NA,23782,34259,NA,44739,64799,84746,104657,124437,2625,NA,NA,NA,43648,64780,84725,124419,104639,127621,NA,31909,43668,43131,43648,64780,84725,124419,104639,127621,64301,84233,123902,104214,127114,43131,64301,84234,123902,104214,127114,NA,64298,NA,43129,84229,123900,104209,127112,Runtime for Android template,154,74045,154,1,no,1280
100,100,25,480.7371795,480.7371795,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,7,0,0,0,15,15,36,36,36,36,7,36,36,36,36,7,15,36,36,36,36,7,0,36,NA,15,36,36,36,7,737,538,10/05/2017 12:10,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-3.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,87,96,droid,7,15,,7,C:/Users/bluey/Desktop/subject-3.csv,droid,Jazzy James,3.1.7,0,7,1,NA,1,1,1,7,7,7,7,7,410,8121,NA,2348,1069,512,474,486,510,419,410,2,legacy,Female,1024,2,48000,-16,experiment,3,odd,droid,12735,NA,23782,34259,NA,44739,64799,84746,104657,124437,2625,NA,NA,NA,43648,64780,84725,124419,104639,128681,NA,31909,43668,43131,43648,64780,84725,124419,104639,128681,64301,84233,123902,104214,128265,43131,64301,84234,123902,104214,128265,NA,64298,NA,43129,84229,123900,104209,128263,Runtime for Android template,156,74995,156,0.33,no,1280
100,100,25,481.2814371,481.2814371,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,18,0,0,0,15,15,36,36,36,36,18,36,36,36,36,18,15,36,36,36,36,18,0,36,NA,15,36,36,36,18,779,554,10/05/2017 12:10,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-3.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,37,96,droid,18,15,,7,C:/Users/bluey/Desktop/subject-3.csv,droid,Jazzy James,3.1.7,0,7,1,NA,1,1,1,7,7,7,7,7,513,8121,NA,2348,1069,512,474,486,510,419,513,2,legacy,Female,1024,2,48000,-16,experiment,3,odd,droid,12735,NA,23782,34259,NA,44739,64799,84746,104657,124437,2625,NA,NA,NA,43648,64780,84725,124419,104639,134688,NA,31909,43668,43131,43648,64780,84725,124419,104639,134688,64301,84233,123902,104214,134168,43131,64301,84234,123902,104214,134168,NA,64298,NA,43129,84229,123900,104209,134166,Runtime for Android template,167,80374,167,0.2,no,1280
100,100,25,481.2117647,481.2117647,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,21,0,0,0,15,15,36,36,36,36,21,36,36,36,36,21,15,36,36,36,36,21,0,36,NA,15,36,36,36,21,1075,537,10/05/2017 12:10,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-3.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,78,96,droid,21,15,,8,C:/Users/bluey/Desktop/subject-3.csv,droid,Jazzy James,3.1.7,0,8,1,NA,1,1,1,7,7,7,7,8,460,8121,NA,2348,1069,512,474,486,510,419,460,2,legacy,Female,1024,2,48000,-16,experiment,3,odd,droid,12735,NA,23782,34259,NA,44739,64799,84746,104657,124437,2625,NA,NA,NA,43648,64780,84725,124419,104639,136292,NA,31909,43668,43131,43648,64780,84725,124419,104639,136292,64301,84233,123902,104214,135825,43131,64301,84234,123902,104214,135825,NA,64298,NA,43129,84229,123900,104209,135821,Runtime for Android template,170,81806,170,0.16,no,1280
100,100,25,486.375,486.375,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,27,0,0,0,15,15,36,36,36,36,27,36,36,36,36,27,15,36,36,36,36,27,0,36,NA,15,36,36,36,27,821,292,10/05/2017 12:10,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-3.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,73,96,droid,27,15,,3,C:/Users/bluey/Desktop/subject-3.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,1,7,7,7,7,3,756,8121,NA,2348,1069,512,474,486,510,419,756,2,legacy,Female,1024,2,48000,-16,experiment,3,odd,droid,12735,NA,23782,34259,NA,44739,64799,84746,104657,124437,2625,NA,NA,NA,43648,64780,84725,124419,104639,140437,NA,31909,43668,43131,43648,64780,84725,124419,104639,140437,64301,84233,123902,104214,139675,43131,64301,84234,123902,104214,139675,NA,64298,NA,43129,84229,123900,104209,139673,Runtime for Android template,176,85602,176,0.16,no,1280
100,100,25,486.1468927,486.1468927,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,28,0,0,0,15,15,36,36,36,36,28,36,36,36,36,28,15,36,36,36,36,28,0,36,NA,15,36,36,36,28,1052,294,10/05/2017 12:10,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-3.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,34,96,droid,28,15,,4,C:/Users/bluey/Desktop/subject-3.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,1,7,7,7,7,4,446,8121,NA,2348,1069,512,474,486,510,419,446,2,legacy,Female,1024,2,48000,-16,experiment,3,odd,droid,12735,NA,23782,34259,NA,44739,64799,84746,104657,124437,2625,NA,NA,NA,43648,64780,84725,124419,104639,140938,NA,31909,43668,43131,43648,64780,84725,124419,104639,140938,64301,84233,123902,104214,140488,43131,64301,84234,123902,104214,140488,NA,64298,NA,43129,84229,123900,104209,140485,Runtime for Android template,177,86048,177,0.2,no,1280
100,100,25,485.4022346,485.4022346,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,30,0,0,0,15,15,36,36,36,36,30,36,36,36,36,30,15,36,36,36,36,30,0,36,NA,15,36,36,36,30,744,275,10/05/2017 12:10,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-3.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,23,96,droid,30,15,,3,C:/Users/bluey/Desktop/subject-3.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,1,7,7,7,7,3,419,8121,NA,2348,1069,512,474,486,510,419,419,2,legacy,Female,1024,2,48000,-16,experiment,3,odd,droid,12735,NA,23782,34259,NA,44739,64799,84746,104657,124437,2625,NA,NA,NA,43648,64780,84725,124419,104639,141908,NA,31909,43668,43131,43648,64780,84725,124419,104639,141908,64301,84233,123902,104214,141483,43131,64301,84234,123902,104214,141483,NA,64298,NA,43129,84229,123900,104209,141481,Runtime for Android template,179,86887,179,0.2,no,1280
100,100,25,537.8506494,537.8506494,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,5,0,0,0,15,15,36,36,36,36,5,36,36,36,36,5,15,36,36,36,36,5,0,36,NA,15,36,36,36,5,483,290,10/05/2017 12:17,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-5.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,62,96,droid,5,15,,2,C:/Users/bluey/Desktop/subject-5.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,3,7,7,7,7,2,420,10868,NA,1350,1623,447,474,967,454,433,420,2,legacy,Female,1024,2,48000,-16,experiment,5,odd,droid,5238,NA,26856,39082,NA,50573,72787,95146,116358,139061,3217,NA,NA,NA,48927,72763,95127,139042,116339,142318,NA,37729,48948,48474,48927,72762,95127,139042,116339,142318,72285,94155,138582,115902,141891,48474,72285,94155,138583,115902,141891,NA,72283,NA,48470,94153,138579,115900,141890,Runtime for Android template,154,82829,154,1,no,1280
100,100,25,537.6538462,537.6538462,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,7,0,0,0,15,15,36,36,36,36,7,36,36,36,36,7,15,36,36,36,36,7,0,36,NA,15,36,36,36,7,803,540,10/05/2017 12:17,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-5.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,87,96,droid,7,15,,7,C:/Users/bluey/Desktop/subject-5.csv,droid,Jazzy James,3.1.7,0,7,1,NA,1,1,3,7,7,7,7,7,473,10868,NA,1350,1623,447,474,967,454,433,473,2,legacy,Female,1024,2,48000,-16,experiment,5,odd,droid,5238,NA,26856,39082,NA,50573,72787,95146,116358,139061,3217,NA,NA,NA,48927,72763,95127,139042,116339,143479,NA,37729,48948,48474,48927,72762,95127,139042,116339,143478,72285,94155,138582,115902,143000,48474,72285,94155,138583,115902,143000,NA,72283,NA,48470,94153,138579,115900,142998,Runtime for Android template,156,83874,156,0.33,no,1280
100,100,25,539.2814371,539.2814371,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,18,0,0,0,15,15,36,36,36,36,18,36,36,36,36,18,15,36,36,36,36,18,0,36,NA,15,36,36,36,18,791,539,10/05/2017 12:17,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-5.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,37,96,droid,18,15,,7,C:/Users/bluey/Desktop/subject-5.csv,droid,Jazzy James,3.1.7,0,7,1,NA,1,1,3,7,7,7,7,7,507,10868,NA,1350,1623,447,474,967,454,433,507,2,legacy,Female,1024,2,48000,-16,experiment,5,odd,droid,5238,NA,26856,39082,NA,50573,72787,95146,116358,139061,3217,NA,NA,NA,48927,72763,95127,139042,116339,150288,NA,37729,48948,48474,48927,72762,95127,139042,116339,150288,72285,94155,138582,115902,149774,48474,72285,94155,138583,115902,149775,NA,72283,NA,48470,94153,138579,115900,149771,Runtime for Android template,167,90060,167,0.2,no,1280
100,100,25,538.3352941,538.3352941,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,21,0,0,0,15,15,36,36,36,36,21,36,36,36,36,21,15,36,36,36,36,21,0,36,NA,15,36,36,36,21,1062,552,10/05/2017 12:17,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-5.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,78,96,droid,21,15,,8,C:/Users/bluey/Desktop/subject-5.csv,droid,Jazzy James,3.1.7,0,8,1,NA,1,1,3,7,7,7,7,8,501,10868,NA,1350,1623,447,474,967,454,433,501,2,legacy,Female,1024,2,48000,-16,experiment,5,odd,droid,5238,NA,26856,39082,NA,50573,72787,95146,116358,139061,3217,NA,NA,NA,48927,72763,95127,139042,116339,151920,NA,37729,48948,48474,48927,72762,95127,139042,116339,151920,72285,94155,138582,115902,151412,48474,72285,94155,138583,115902,151412,NA,72283,NA,48470,94153,138579,115900,151410,Runtime for Android template,170,91517,170,0.16,no,1280
100,100,25,537.1590909,537.1590909,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,27,0,0,0,15,15,36,36,36,36,27,36,36,36,36,27,15,36,36,36,36,27,0,36,NA,15,36,36,36,27,777,263,10/05/2017 12:17,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-5.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,73,96,droid,27,15,,3,C:/Users/bluey/Desktop/subject-5.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,3,7,7,7,7,3,411,10868,NA,1350,1623,447,474,967,454,433,411,2,legacy,Female,1024,2,48000,-16,experiment,5,odd,droid,5238,NA,26856,39082,NA,50573,72787,95146,116358,139061,3217,NA,NA,NA,48927,72763,95127,139042,116339,155307,NA,37729,48948,48474,48927,72762,95127,139042,116339,155307,72285,94155,138582,115902,154890,48474,72285,94155,138583,115902,154890,NA,72283,NA,48470,94153,138579,115900,154888,Runtime for Android template,176,94540,176,0.16,no,1280
100,100,25,536.7966102,536.7966102,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,28,0,0,0,15,15,36,36,36,36,28,36,36,36,36,28,15,36,36,36,36,28,0,36,NA,15,36,36,36,28,1078,274,10/05/2017 12:17,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-5.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,34,96,droid,28,15,,4,C:/Users/bluey/Desktop/subject-5.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,3,7,7,7,7,4,473,10868,NA,1350,1623,447,474,967,454,433,473,2,legacy,Female,1024,2,48000,-16,experiment,5,odd,droid,5238,NA,26856,39082,NA,50573,72787,95146,116358,139061,3217,NA,NA,NA,48927,72763,95127,139042,116339,155838,NA,37729,48948,48474,48927,72762,95127,139042,116339,155838,72285,94155,138582,115902,155359,48474,72285,94155,138583,115902,155359,NA,72283,NA,48470,94153,138579,115900,155356,Runtime for Android template,177,95013,177,0.2,no,1280
100,100,25,536.3184358,536.3184358,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,30,0,0,0,15,15,36,36,36,36,30,36,36,36,36,30,15,36,36,36,36,30,0,36,NA,15,36,36,36,30,785,289,10/05/2017 12:17,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-5.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,23,96,droid,30,15,,3,C:/Users/bluey/Desktop/subject-5.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,3,7,7,7,7,3,458,10868,NA,1350,1623,447,474,967,454,433,458,2,legacy,Female,1024,2,48000,-16,experiment,5,odd,droid,5238,NA,26856,39082,NA,50573,72787,95146,116358,139061,3217,NA,NA,NA,48927,72763,95127,139042,116339,156946,NA,37729,48948,48474,48927,72762,95127,139042,116339,156946,72285,94155,138582,115902,156481,48474,72285,94155,138583,115902,156481,NA,72283,NA,48470,94153,138579,115900,156479,Runtime for Android template,179,96001,179,0.2,no,1280
100,100,25,485.6753247,485.6753247,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,5,0,0,0,15,15,36,36,36,36,5,36,36,36,36,5,15,36,36,36,36,5,0,36,NA,15,36,36,36,5,516,237,10/05/2017 12:22,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-6.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,62,96,droid,5,15,,2,C:/Users/bluey/Desktop/subject-6.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,6,7,7,7,7,2,479,5864,NA,6456,2920,600,445,433,433,471,479,2,legacy,Female,1024,2,48000,-16,experiment,6,even,droid,19688,NA,33873,46198,NA,57977,77873,98531,118739,138630,3135,NA,NA,NA,55034,77854,98513,138602,118720,141771,NA,39740,55054,54429,55034,77854,98513,138602,118720,141771,77404,98076,138165,118242,141286,54430,77404,98076,138165,118242,141286,NA,77402,NA,54427,98074,138163,118240,141283,Runtime for Android template,154,74794,154,1,no,1280
100,100,25,485.0833333,485.0833333,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,7,0,0,0,15,15,36,36,36,36,7,36,36,36,36,7,15,36,36,36,36,7,0,36,NA,15,36,36,36,7,801,480,10/05/2017 12:22,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-6.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,1,yes,800,87,96,droid,7,15,,7,C:/Users/bluey/Desktop/subject-6.csv,droid,Jazzy James,3.1.7,0,7,1,NA,1,1,6,7,7,7,7,7,417,5864,NA,6456,2920,600,445,433,433,471,417,2,legacy,Female,1024,2,48000,-16,experiment,6,even,droid,19688,NA,33873,46198,NA,57977,77873,98531,118739,138630,3135,NA,NA,NA,55034,77854,98513,138602,118720,142762,NA,39740,55054,54429,55034,77854,98513,138602,118720,142762,77404,98076,138165,118242,142341,54430,77404,98076,138165,118242,142341,NA,77402,NA,54427,98074,138163,118240,142337,Runtime for Android template,156,75673,156,0.33,no,1280
